,song_name,song_lyrics
410,"Like a Prayer (Live at the Coliseu dos Recreios, Lisbon, Portugal, 1/12-23/2020)","Like a Prayer (Live at the Coliseu dos Recreios, Lisbon, Portugal, 1/12-23/2020) Lyrics[Intro]
Life is a mystery
Everyone must stand alone
I hear you call my name
And it feels like home

[Chorus]
When you call my name
It's like a little prayer
I'm down on my knees
I want to take you there
In the midnight hour
I can feel your power
Just like a prayer
You know I'll take you there
[Verse 1]
I hear your voice
It's like an angel sighing
I have no choice
I hear your voice
Feels like flying
I close my eyes
Oh God, I think I'm falling
Out of the sky
I close my eyes
Heaven, hеlp me

[Chorus]
When you call my name
It's likе a little prayer
I'm down on my knees
I want to take you there
In the midnight hour
I can feel your power
Just like a prayer
You know I'll take you there

[Verse 2]
Like a child
You whisper softly to me
You're in control
Just like a child
Now I'm dancing
It's like a dream
No end and no beginning
You're here with me
It's like a dream
Let the choir sing
[Chorus]
When you call my name
It's like a little prayer
I'm down on my knees
I wanna take you there
In the midnight hour
I can feel your power
Just like a prayer
You know I'll take you there
Come on, Lisbon, put your hands together!

[Chorus]
Just like a prayer
Your voice can take me there
Just like a muse to me
You are a mystery
Just like a dream
You are not what you seem
Just like a prayer, no choice
Your voice can take me there

[Bridge]
(Just like a prayer, I'll take you there)
Come on, Munchie, sing it for the people
(It's like a dream to me) Mmmm...
(Just like a prayer, I'll take you there) And I'll take you there
(It's like a dream to me) Oh whoa
(Just like a prayer, I'll take you there) Can I take you there?
(It's like a dream to me)
(Just like a prayer, I'll take you there)
(It's like a dream to me) To me, yeah
[Chorus]
When you call my name
It's like a little prayer
I'm down on my knees
I wanna take you there
In the midnight hour
I can feel your power
Just like a prayer
You know I'll take you there

When you call my name
It's like a little prayer
I'm down on my knees
I wanna take you there
In the midnight hour
I can feel your power
Just like a prayer
You know I'll take you there

[Outro]
Life is a mystery
Everyone must stand alone
I hear you call my name
And it feels like...
Home
Thank youEmbed"
411,Billboard “Woman of The Year” Speech,"Billboard “Woman of The Year” Speech LyricsFirst of all I wanna uhm, I wanna say thank you to Labyrinth, that was an amazing, amazing performance. Can I put this down? Sorry, seriously. It's better this way. Ahh, I always feel better with something hard between my legs.

I stand before you as a doormat. Oh, I mean, as a female entertainer. Thank you for acknowledging my ability to continue my career for 34 years in the face of blatant misogyny, sexism, constant bullying and relentless abuse. When I started there was no internet, so people had to say it to my face. There were very few people I had to clap back at because life was simpler then.

When I first moved to New York, I was a teenager. It was 1979 and New York was a very scary place. In the first year I was held at gunpoint, raped on a rooftop with a knife digging into my throat and I had my apartment broken into and robbed so many times I just stopped locking the door. In the years to follow, I lost almost every friend I had to AIDS or drugs or gunshot. People were dying of AIDS everywhere. It wasn’t safe to be gay, it wasn’t cool to be associated with the gay community.

As you can imagine, all these unexpected events not only helped me become the daring woman that stands before you, but it also reminded me that I'm vulnerable. And in life there is no real safety except self-belief. And an understanding that I'm not the owner of my talents. I'm not the owner of anything. Everything I have is a gift from God. And even the shitty fucked up things that happened to me, that still happen to me, are also gifts to teach me lessons and make me stronger.

I'm receiving an award for being woman of the year, so I ask myself ""what can I say about being a woman in the music business? What can I say about being a woman?"".

When I first started writing songs, I didn't think in a gender-specific way. I didn't think about feminism. I just wanted to be an artist. I was of course inspired by Debbie Harry and Chrissie Hynde and Aretha Franklin, but my real muse was David Bowie. He embodied male and female spirit and that suited me just fine. He made me think there were no rules. But I was wrong. There are no rules - if you're a boy.

If you're a girl, you have to play the game. What is that game? You're allowed to be pretty and cute and sexy. But don’t act too smart. Don’t have an opinion. Don't have an opinion that is out of line with the status quo at least. You are allowed to be objectified by men and dress like a slut, but don’t own your sluttiness. And do not, I repeat do not, share your own sexual fantasies with the world. Be what men want you to be, but more importantly, be what women feel comfortable with you being around other men. And finally, do not age. Because to age is a sin. You will be criticized. You will be vilified. And you will definitely not be played on the radio.

When I first became famous, there were nude photos of me in Playboy and Penthouse magazine. Photos that were taken from art schools where I posed for back in the day to make money.  They weren't very sexy. In fact I looked quite bored. I was. But I was expected to feel ashamed when these photos came out, but I was not. And this puzzled people.
Eventually I was left alone because I married Sean Penn, and not only would he would bust a cap in your ass, but I was off the market. So for a while I was not considered a threat. Years later, divorced and single - sorry, Sean - I made my Erotica album and my Sex book was released. I remember being the headline of every newspaper and magazine. And everything I read about myself was damning. I was called a whore and a witch. One headline compared me to Satan. I said, ""Wait a minute, isn't Prince running around with fishnets and high heels and lipstick with his butt hanging out?' Yes, he was. But he was a man. This was the first time I truly understood that women really did not have the same freedom as men.

I remember feeling paralyzed. It took me a while to pull myself together and get on with my creative life. Get on with my life. I took comfort in the poetry of Maya Angelou, and the writings of James Baldwin, and in the music of Nina Simone.

I remember wishing that I had a female peer I could look to for support. Camille Paglia, the famous feminist writer, said that I set women back by objectifying myself sexually. ""Oh"", I thought, ""so if you're a feminist, you don't have sexuality, you deny it."" So I said ""fuck it. I'm a different kind of feminist. I'm a bad feminist.""

People say that I'm so controversial. But I think the most controversial thing I have ever done is to stick around. Michael is gone. Tupac is gone. Prince is gone. Whitney is gone. Amy Winehouse is gone. David Bowie is gone. But I'm still standing. I'm one of the lucky ones and every day I count my blessings.

What I would like to say to all women here today is this: Women have been so oppressed for so long, they believe what men have to say about them. And they believe they have to back a man to get the job done. And there are some very good men worth backing, but not because they're men - because they're worthy. As women, we have to start appreciating our own worth and each other's worth. Seek out strong women to befriend, to align yourself with, to learn from, to be inspired by, to collaborate with, to support, to be enlightened by.

As I said before, it's not so much about receiving this award as it is having this opportunity to stand before you and really say thank you, as a woman, as an artist, as a human. Not only to the people who have loved and supported me along the way, you have no idea... you have no idea how much your support means.

But to the doubters and naysayers and everyone who gave me hell and said I could not, that I would not, that I must not - your resistance made me stronger, made me push harder, made me the fighter that I am today. Made me the woman that I am today. So thank you.1Embed"
412,Express Yourself (QSound Mix),"Express Yourself (QSound Mix) Lyrics[Intro]
Baby
B-b-b-b-baby
Come on girls
Do you believe in love?
'Cause I got something to say about it
And it goes something like this

[Chorus]
Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

[Verse 1]
You don't need diamond rings
Or eighteen karat gold
Fancy cars that go very fast
You know they never last, no no
What you need is a big strong hand
To lift you to your higher ground
Make you feel like a queen on a throne
Make him love you ‘til you can't come down
[Chorus]
Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Makе him express how he feels
And maybе then you'll know your love is real

[Verse 2]
Long stem roses are the way to your heart
But he needs to start with your head
Satin sheets are very romantic
What happens when you're not in bed?
You deserve the best in life
So if the time isn't right, then move on
Second best is never enough
You'll do much better, baby, on your own

[Chorus]
Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

Express yourself
You've got to make him express himself
Hey, hey, hey, hey
So if you want it right now, make him show you how
Express what he's got, oh baby, ready or not
[Bridge]
And when you're gone he might regret it
Think about the love he once had
Try to carry on, but he just won't get it
He'll be back on his knees
To express himself
You've got to make him express himself
Hey hey

[Chorus]
Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

Express yourself
You've got to make him express himself
Hey, hey, hey, hey
So if you want it right now, make him show you how
Express what he's got, oh baby, ready or not

Express yourself
Respect yourself, hey hey
So if you want it right now, better make him show you how
Express what he's got, oh baby, ready or not
Express yourselfEmbed"
413,Gang Bang (MDNA World Tour / Live 2012),"Gang Bang (MDNA World Tour / Live 2012) Lyrics[Verse 1]
Like a bitch out of order
Like a bat out of hell
Like a fish out of water
I'm scared, can't you tell?
Bang bang - bang bang
I thought you were good, but you painted me bad
Compared to the others, you're the best thing I had
Bang bang - shot you dead
Bang bang - shot you dead

[Verse 2]
I thought it was you, and I loved you the most
But I was just keeping my enemies close
Made a decision, I will never look back
So, how did you end up with all of my jack?
Bang bang - shot you dead
Bang bang - shot you dead (In the head)
[Verse 3]
Bitch out of order
Bat out of hell
Fish out of water
I'm scared, can't you tell?
Bang bang - shot you dead
Bang bang - shot you dead

[Chorus]
Bang bang - shot you dead, shot my lover in the head
Bang bang - shot you dead and I have no regrets
Bang bang - shot you dead (In the head)
Bang bang - shot you dead, shot my lover in the head

[Verse 4]
And then I discovered it couldn't get worse
You were building my coffin, you were driving my hearse
Bang bang - shot you dead
Bang bang - in the head
I thought it was you, and I loved you the most
But I was just keeping my enemies close
I made a decision, I would never look back
So, how did you end up with all of my jack?
Bang bang - shot you dead, in the head

[Chorus]
Bang bang - shot you dead, shot my lover in the head
Bang bang - shot you dead and I have no regrets
Bang bang - shot you dead (In the head)
Bang bang - shot you dead, shot my lover in the head
[Interlude]
(Haha)
I need you to die for me, baby

[Breakdown]
You have to die for me, baby
Bang bang - shot you dead
Bang bang - shot you dead
Bang bang - shot you dead
I need you to die for me, baby!

[Chorus - Variation]
Bang bang - shot you dead, shot my lover in the head
Bang bang - shot you dead, shot my lover in the head
Bang bang - shot you dead, shot my lover in the head
Now my lover is dead and I have no regrets (He deserved it)

[Bridge]
And now I'm going straight to hell
And I got a lot of friends there
And if I see this bitch in hell
I'm gonna shoot him in the head again
'Cause I wanna see him die
Over, and over, and over, and over
And over, and over, and over, and over
Now drive, bitch!
Don't fuck it up
I said drive, bitch!
And while you're at it, die, bitch!
That's right, drive, bitch
Motherfucker
Now drive, bitch! I said drive, bitch!
And while you're at it, die bitch!
That's right, drive bitch!
[Outro]
Now if you're gonna act like a bitch
Then you're gonna die like a bitchEmbed"
414,Everybody (’97 And ’81),"Everybody (’97 And ’81) Lyrics[Intro]
Everybody, come on
Everybody, you can do your thing

[Chorus 1]
Everybody, come on, dance and sing
Everybody, get up and do your thing
Everybody, come on, dance and sing
Everybody, get up and do your thing

[Chorus 2]
Let the music take control
Find a groove and let yourself go
When the room begins to sway
You know what I'm trying to say
[Chorus 3]
Come on, take a chance
Get up and start the dance
Let the D.J. shake you
Let the music take you

[Chorus 1]

[Verse]
Let your body take a ride
Feel the beat and step inside
Music makes the world go round
You can turn your troubles upside down
Going to have to change your mind
Going to leave your troubles behind
Your body gets the notion
When your feet can make the motion

[Chorus 1]
Everybody, come on, dance and sing
Everybody, get up and do your thing
Everybody, come on, dance and sing
Everybody, get up and do your thing
Everybody, come on, dance and sing
Everybody, get up and do your thing
Everybody, come on, dance and sing
Everybody, get up and do your thing
[Chorus 2]
Let the music take control
Find a groove and let yourself go
When the room begins to sway
You know what I'm trying to say

[Chorus 3]
Come on, take a chance
Get up and start the dance
Let the D.J. shake you
Let the music take you

[Chorus 1]
Everybody, come on, dance and sing
Everybody, get up and do your thing
Everybody, come on, dance and sing
Everybody, get up and do your thing
Everybody, come on, dance and sing
Everybody, get up and do your thing
Everybody, come on, dance and sing
Everybody, get up and do your thing
Everybody, come on, dance and sing
Everybody, get up and do your thing
Everybody, come on, dance and sing
Everybody, get up and do your thingEmbed"
415,"Dark Ballet (Live at the Coliseu dos Recreios, Lisbon, Portugal, 1/12-23/2020)","Dark Ballet (Live at the Coliseu dos Recreios, Lisbon, Portugal, 1/12-23/2020) Lyrics[Verse 1]
It's a beautiful life, but I'm not concerned
It's a beautiful dream, but a dream is earned
I can dress like a boy, I can dress like a girl
Keep your beautiful words, 'cause I'm not concerned

[Chorus]
'Cause your world is such a shame
'Cause your world's obsessed with fame
'Cause your world's in so much pain
'Cause your world is, 'cause your world is
Up in flames

[Verse 2]
It's a beautiful plan (Hmm), but I'm not concerned (Oh, yeah)
It's a beautiful game (Hmm) that I never learned
People tell me to shut my mouth (Shut your mouth), that I might get burned
Keep your beautiful lies (Hmm) 'cause I'm not concerned
[Chorus]
'Cause your world is such a shame
'Cause your world's obsessed with fame
'Cause your world's in so much pain
'Cause your world is, 'cause your world is—

[Bridge]
I will﻿ not denounce the things that I have said
I will not renounce my faith in my sweet Lord
He has chosen me to fight against the English
And I'm not afraid at all to die 'cause I believe Him
God is on my side and I'll be His bride
I am not afraid 'cause I have faith in Him
You can cut my hair and throw me in a jail cell
Say that I'm a witch and burn me at the stake
It's all a big mistake
Don't you know to doubt Him is a sin?
I won't give in

[Verse 3]
They are so naive
They think we are not aware of their crimes
We know, but we are just not ready to act
The storm isn't in the air, it's inside of us
I want to tell you about love and loneliness
But it's getting late now
Can't you hear outside of your Supreme hoodie
The wind that's beginning to howl?
[Spoken]
Traitor!
Fucking traitor!
I fought for you! Ah!
Death, death to the patriarchy!

[Outro]
It's a beautiful life
Brûle en enfer!
Va te faire foutreEmbed"
416,"Human Nature (Live at the Coliseu dos Recreios, Lisbon, Portugal, 1/12-23/2020)","Human Nature (Live at the Coliseu dos Recreios, Lisbon, Portugal, 1/12-23/2020) Lyrics[Refrain]
Express yourself, don't repress yourself
Express yourself, don't repress yourself
Express yourself, don't repress yourself
Express yourself, don't repress yourself
Express yourself, don't repress yourself

[Verse 1]
You wouldn't let me say the words I longed to say
You didn't want to see life through my eyes
(Express yourself, don't repress yourself)
You tried to shove me back inside your narrow room
And silencе me with bitterness and liеs
(Express yourself, don't repress yourself)

[Pre-Chorus]
Did I say something wrong?
Oops, I didn't know I couldn't talk about sex
Did I stay too long?
Oops, I didn't know I couldn't speak my mind
[Chorus]
And I'm not sorry (I'm not sorry)
It's human nature (It's human nature)
And I'm not sorry (I'm not sorry)
I'm not your bitch, don't hang your shit on me (It's human nature)

[Verse 2]
You punished me for telling you my fantasies
I'm breaking all the rules I didn't make
(Express yourself, don't repress yourself)
You took my words and made a trap for silly fools
You held me down and tried to make me break
(Express yourself, don't repress yourself)

[Pre-Chorus]
Did I say something true?
Oops, I didn't know I couldn't talk about sex
Did I have a point of view?
Oops, I didn't know I couldn't talk about you

[Chorus]
And I'm not sorry (I'm not sorry)
It's human nature (It's human nature)
And I'm not sorry (I'm not sorry)
I'm not your bitch, don't hang your shit on me (It's human nature)
[Refrain]
Express yourself, don't repress yourself
Express yourself, don't repress yourself
Express yourself, don't repress yourself
Express yourself, don't repress yourself
Express yourself, don't repress yourself
Express yourself, don't repress yourself

[Instrumental Interlude]

[Chorus]
And I'm not sorry (I'm not sorry) But you will be
It's human nature (It's human nature)
And I'm not sorry (I'm not sorry)
I'm not your bitch, don't hang your shit on me (It's human nature)
And I'm not sorry (I'm not sorry) Come on, ladies!
We got something that we wanna say (It's human nature)
And I'm not sorry (I'm not sorry)
I'm not your bitch, don't hang your shit on me

[Outro]
Alright we're gonna breakdown now, yeah!
I'm not your bitch
I'm not your bitch
I'm not your bitch
I'm not your bitch, don't hang your shit on me
I'm not your bitch
I'm not your bitch
I'm not your bitch, come on, come on
I'm not your bitch, don't hang your shit on me
[Spoken]
Don't hang your shit on anybody!
Do you get the message?
Aren't we all on the same boat?
Remember that, if the ship goes down, we all go down together
Stella come over here
Do you have something you'd like to share with the audience?
""#TimesUp""
That's right, time's up people!
Nowhere to run, nowhere to hide
Esther, would you like to share something with the audience tonight?
""God is a woman! What's up?""
That is highly possible
Oh Mercy James, what are you doing over there?
Think you're gonna get away without the spotlight on you?
I try to raise my children to believe that we never have to settle for the second best, ever!
We deserve only the best
Each and every one of us
So if I told you once, I told you one hundred thousand times

[Express Yourself]
Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real
Express yourself
You've got to make him
Express yourself
Hey hey hey hey
So if you want it right now, make him show you how
Express what he's got, oh baby, ready or not
I said express what she's got, oh baby, ready or not
Come on, Lisbon
Express what we've got (Oh baby, ready or not)
No, that wasn't good enough
One more time, I'll give you one more chance
Express what we've got (Oh baby, ready or not)
Not bad, I'll take it, I'll take it
Alright
We got a really big show for you tonight
We gotta get on with this, so
I'll see you ladies later at the bar!Embed"
417,It’s So Cool (2009 Celebration Demo),"It’s So Cool (2009 Celebration Demo) Lyrics[Verse 1]
It's alright to be unright
It's alright to be unright
It's so cool to be uncool
It's so right to be unright
It's so good to look so bad
Isn't this the best thing you ever had?

[Chorus]
It's so cool to be uncool
It's so right to be unright
It's so good to look so bad
Isn't this the best thing you ever had?
It's so right to be unright
It's so right to be unright
It's so right to be unright
Isn't this the best thing you ever had?
[Verse 2]
Save your soul, little sister
Save your soul, dear little brother
You need hope, says the preacher
Learn to cope, says all my teachers

[Verse 3]
Do you really know God's intention
Do you ever ask what it's all for
We need love, love and love
We need more, more and more

[Chorus]
It's so right to be unright
Isn't this the best thing you ever had?
It's so cool to be uncool
It's so right to be unright
It's so good to look so bad
Isn't this the best thing you ever had?

[Verse 4]
Prophets are telling us
We're near the end
But I am telling you
That it's all pretend
[Chorus]
It's so right to be unright
It's so right to be unright
It's so right to be unright
It's so right to be unright
It's so right to be unright
It's so right to be unright
It's so cool to be uncool
It's so right to be unright
It's so good to look so bad
Isn't this the best thing you ever had?
It's so cool to be uncool
It's so right to be unright
It's so cool to be uncool
It's so right to be unright
It's so cool to be uncool
It's so right to be unright
It's so good to look so bad
Isn't this the best thing you ever had?Embed"
418,Into the Groove (Extended Remix),"Into the Groove (Extended Remix) Lyrics[Intro]
And you can dance
For inspiration
Come on
I'm waiting
Come, come, come, come, come, come, come, come on
Come, come, come, come, come, come, come, come on
C-c-come, come, come, come, come, come, come, come on
Come, come, come, come, come, come, come, come on come on
Come, come, come, come, come, come, come, come on come on
Come, come, come, come, come, come, come, come on come on
Come, come-come, come-come, come on
*Laughter*
Come, come-come, come-come, come on
For inspiration
Come, come-come, come-come, come on
And you can dance
Come, come-come, come-come, come on
D-d-d-dance
*Laughter*
[Verse 1]
Music can be such a revelation
Dancing around, you feel the sweet sensation
We might be lovers if the rhythm's right
I hope this feeling never ends tonight

[Pre-Chorus]
Only when I'm dancing can I feel this free
At night, I lock the doors, where no one else can see
I'm tired of dancing here all by myself
Tonight, I want to dance with someone else

[Chorus]
Get into the groove
Boy, you've got to prove
Your love to me, yeah
Get up on your feet
Yeah, step to the beat
Boy, what will it be?

[Verse 2]
Gonna get to know you in a special way
This doesn't happen to me every day
Don't try to hide it, love wears no disguise
I see the fire burning in your eyes
[Pre-Chorus]
Only when I'm dancing can I feel this free
At night I lock the doors, where no one else can see
I'm tired of dancing here all by myself
Tonight I want to dance with someone else

[Chorus]
Get into the groove
Boy, you've got to prove
Your love to me, yeah
Get up on your feet
Yeah, step to the beat
Boy, what will it be?
Yeah

[Bridge]
Live out your fantasy here with me
Just let the music set you free
Touch my body, and move in time
Now I know you're mine

[Interlude]
You've got to
Got to, got
Got-got to, Got-got to, got-got to
[Chorus]
Get into the groove
Boy, you've got to prove
Your love to me, yeah
Get up on your feet
Yeah, step to the beat
Boy, what will it be?

[Interlude]
Step to the, step to the, step to the beat
Step to the, step to the, step to the beat
Step to the, step to the, step to the beat
Step to the, step to the, step to the beat
Come, come, come, come, come, come, come, come on come on
Come, come-come, come-come, come on
Come, come, come, come, come, come, come, come on come on
Come, come-come, come-come, come on

[Pre-Chorus]
Only when I'm dancing can I feel this free
At night I lock the doors, where no one else can see
I'm tired of dancing here all by myself
Tonight I want to dance with someone else

[Bridge]
Live out your fantasy here with me
Just let the music set you free
Touch my body, and move in time
Now I know you're mine

[Piano Solo]

[Bridge]
Live out your fantasy here with me
Just let the music set you free
Touch my body, and move in time
Now I know you're mine
Now I know you're mine
Now I know you're mine
Now I know you're mine
Now I know you're mine

[Outro]
Dance, dance
Dance, dance
*Laughter*
D-d-d-dance dance
Dance, dance
*Laughter*
For inspiration
Dance, dance
For inspiration
Don't don't don't don't
Dance, dance
Don't don't don't don't
Dance, dance
Don't don't don't don't
Dance, dance
Don't don't don't don't
Dance, dance
Don't don't don't don't
Dance, danceEmbed"
419,"Frozen (Live at the Coliseu dos Recreios, Lisbon, Portugal, 1/12-23/2020)","Frozen (Live at the Coliseu dos Recreios, Lisbon, Portugal, 1/12-23/2020) Lyrics[Verse 1]
You only see what your eyes want to see
How can life be what you want it to be?
You're frozen when your heart's not open
You're so consumed with how much you get
You waste your time with hate and regret
You're broken when your heart's not open

[Chorus]
Mmmmmm, if I could melt your heart
Mmmmmm, we'd never be apart
Mmmmmm, give yourself to me
Mmmmmm, you hold the key

[Verse 2]
Now there's no point in placing the blame
And you should know I suffer the same
If I lose you, my heart will be broken
Love is a bird, she needs to fly
Let all the hurt inside of you die
You're frozen when your heart's not open
[Chorus]
Mmmmmm, if I could melt your heart
Mmmmmm, we'd never be apart
Mmmmmm, give yourself to me
Mmmmmm, you hold the key

[Verse 3]
You only see what your eyes want to see
How can life be what you want it to be?
You're frozen when your heart's not open

[Instrumental Interlude]

[Chorus]
Mmmmmm, if I could melt your heart
Mmmmmm, we'd never be apart
Mmmmmm, give yourself to me
Mmmmmm, you hold the key

[Outro]
If I could melt your heartEmbed"
420,"Vogue (Live at the Coliseu dos Recreios, Lisbon, Portugal, 1/12-23/2020)","Vogue (Live at the Coliseu dos Recreios, Lisbon, Portugal, 1/12-23/2020) Lyrics[Intro]
What are you looking at?
What are you looking at?
Strike a pose
Strike a pose
Vogue (Vogue, vogue)
Vogue (Vogue, vogue)

[Verse 1]
Look around, everywhere you turn is heartache
It's everywhere that you go (Look around)
You try everything you can to escape
The pain of life that you know (Life that you know)
When all else fails and you long to be
Something better than you are today
I know a place where you can get away
It's called a dance floor
And here's what it's for, so
[Chorus]
Come on, vogue (Vogue)
Let your body move to the music (Move to the music)
Hey, hey, hey
Come on, vogue (Vogue)
Let your body go with the flow (Go with the flow)
You know you can do it

[Verse 2]
All you need is your own imagination
So use it that's what it's for (That's what it's for)
Go inside, for your finest inspiration
Your dreams will open the door (Open up the door)
It makes no difference if you're black or white
If you're a boy or a girl
If the music's pumping it will give you new life
You're a superstar
Yes, that's what you are, you know it

[Chorus]
Come on, vogue (Vogue)
Let your body groove to the music (Groove to the music)
Hey, hey, hey
Come on, vogue (Vogue)
Let your body go with the flow (Go with the flow)
You know you can do it
[Verse 3]
Greta Garbo, and Monroe
Dietrich and DiMaggio
Marlon Brando, Jimmy Dean
On the cover of a magazine
Grace Kelly, Harlow, Jean
Picture of a beauty queen
Gene Kelly, Fred Astaire
Ginger Rogers dance on air
They had style, they had grace
Rita Hayworth gave good face
Lauren, Katharine, Lana too
Bette Davis, we love you
Ladies with an attitude
Fellas that were in the mood
Don't just stand there, let's get to it
Strike a pose, there's nothing to it
Vogue (Vogue, vogue)
(Move to the music)
(Go with the flow)

[Outro]
I'm Madame X, X, X, X
I'm Madame X, X, X, X
I'm Madame X, X, X, XEmbed"
421,La Isla Bonita 2008 (Live),"La Isla Bonita 2008 (Live) Lyrics[Intro]
Alee-o, alee-o
(Alee-o, alee-o)
Alee-o, alee-o
(Alee-o, alee-o)

[Verse 1]
Last night I dreamt of San Pedro
Just like I'd never gone, I knew the song
A young girl with eyes like the desert
It all seems like yesterday, not far away

[Chorus]
Tropical the island breeze (Tropical the island breeze)
All of nature wild and free (All of nature wild and free)
This is where I long to be (This is where I long to be)
La isla bonita
(Ha-ha-ha-ha!)
Lela lela lela, lela pala tute
Jas kana meres, mirala pala late
Lela lela lela, lela pala tute
Jas kana meres, mirala pala late

[Verse 2]
I fell in love with San Pedro
Warm wind carried on the sea, he called to me
Te dijo, te amo
I prayed that the days would last, they went so fast

[Chorus]
Tropical the island breeze
All of nature wild and free
This is where I long to be
La isla bonita

And when the samba played
The sun would set so high
Ring through my ears and sting my eyes
Your Spanish lullaby

Lela lela lela, lela pala tute
Jas kana meres, mirala pala late
Lela lela lela, lela pala tute
Jas kana meres, mirala pala late
(He-he-hey!)
[Bridge]
I want to be where the sun warms the sky
When it's time for siesta, you can watch them go by
Beautiful faces, no cares in this world
Where a girl loves a boy, and a boy...
Hey! Loves a girl

[Chorus]
Lela lela lela, lela pala tute
Jas kana meres, mirala pala late
Lela lela lela, lela pala tute
Jas kana meres, mirala pala late
Lela lela lela, lela pala tute
Jas kana meres, mirala pala late
Lela lela lela, lela pala tute
Jas kana meres, mirala pala late
Lela lela lela, lela pala tute
Jas kana meres, mirala pala late
Lela lela lela, lela pala tute
Jas kana meres, mirala pala late

[Outro]
Lela
Pala tuteEmbed"
422,I Want You (Orchestral),"I Want You (Orchestral) Lyrics[Intro]
I, yi yi yi
I, yi yi yi
I, yi yi yi

[Chorus]
I want you the right way
I want you, but I want you to want me too
Want you to want me baby
Just like I want you
Da-da, da-da, da da-da

[Verse 1]
I'll give you all the love I want in return
But half a love is all I feel, sweet darling
It's too bad, it's just too sad
You don't want me anymore
But I'm going to change your mind
Some way, somehow
[Chorus]
I want you the right way
I want you, but I want you to want me too
Want you to want me baby
Just like I want you
Da-da, da-da, da da-da

[Verse 2]
One way love is just a fantasy
To share is precious, pure and fair
Don't play with something you should cherish for life
Oh baby, don't you want to care
Isn't it lonely out there

[Chorus]
I want you the right way
I want you, but I want you to want me too
Want you to want me baby
Just like I want you

I want you the right way
I want you, but I want you to want me too
Want me baby, just like I want you
Da da, da da, da da-da

[Outro]
I want you, the right way
Want me baby
Don't play with something you should cherish for lifeEmbed"
423,Ghosttown (Don Diablo Remix),"Ghosttown (Don Diablo Remix) Lyrics[Verse 1]
Maybe it was all too much
Too much for a man to take
Everything's bound to break
Sooner or later, sooner or later
You're all that I can trust
Facing the darkest days
Everyone ran away
We're gonna stay here, we're gonna stay here

[Pre-Drop]
Ah ah, ah-ah-ah
Ah ah, ah-ah-ah-ah-ah
Ah ah, ah-ah-ah
We'll be two souls in a ghost town
[Drop]
G-g-g-g-ghost
G-g-g-g-ghost

[Bridge]
We're gonna stay here

[Pre-Drop]
Ah ah, ah-ah-ah
Ah ah, ah-ah-ah-ah-ah
Ah ah, ah-ah-ah
We'll be two souls in a ghost town

[Drop]
G-g-g-g-ghost
G-g-g-g-ghostEmbed"
424,Body Shop (Live),"Body Shop (Live) Lyrics[Verse 1]
With all these curves we might need to have the brakes looked at
So pop the hood and see what's good, I need a tune-up bad
My pressure's low, I'm on a roll but my transmission's blown
I heard a thump and then a knock

[Pre-Chorus]
I hear you work at a body shop
I hear you work at a body shop

[Chorus]
You can keep it overnight
You can do whatever you like
Working overtime
Working on my line
[Post-Chorus]
You can polish the headlights
You can smooth out the fender
You can start the ignition
We can go on a bender

[Verse 2]
Stuck to the seat, our body heat, what will you do with all this ass?
Let's shift a gears, get outta here, we're stepping on the gas
We gotta bounce, we're going fast, let's let the seat go back
You take the wheel, I'll sit on top

[Pre-Chorus]
I hear you work at a body shop
I hear you work at a body shop

[Chorus]
You can keep it overnight
You can do whatever you like
Working overtime
Working on my line

You can keep it overnight
You can do whatever you like
Working overtime
Working on my line
[Post-Chorus]
Overheating the engine
Might be blowing a gasket
Tighten up the suspension
And you don't have to ask it

[Pre-Chorus]
I-I-I hear you work at a body shop (You're late)
(What you been doin', workin' out?)
I-I-I (Show me your sixpack)
Hear you work at a body shop

[Bridge]
I would drive to the ends of the earth for you
Jumpstart my heart, you know what you gotta do
I would ride through the dark of the night with you
Cross my heart and hope to die, it's true

[Chorus]
You can keep it overnight
You can do whatever you like
Working overtime
Working on my line (Hey baby)

You can keep it overnight
You can do whatever you like
Working overtime
Working on my line
[Outro]
I hear you work at a body shop
I hear you work at a body shop
I hear you work at a body shop
I-I-I hear you work at a body shop
I hear you work at a body shop
Thank you!
Let's get this party startedEmbed"
