,song_name,song_lyrics
445,MJ Megaremix,"MJ Megaremix Lyrics[Rock With You]

[Verse 1]
Girl, close your eyes
Let that rhythm get into you
Don't try to fight it
There ain't nothin' that you can do
Relax your mind
Lay back and groove with mine

[Pre-Chorus]
You got to feel that heat
And we can ride the boogie
Share that beat of love

[Refrain]
Yeah yeah, yeah yeah
Yeah yeah, yeah yeah
[Bridge]
You know that love survives (Yeah yeah)
You know that love survives (Yeah yeah)
You know that love survives (Yeah yeah)
So we can rock forever on

[Chorus]
I wanna rock with you girl (Sunlight)
Dance you into day (Sunlight)
I wanna rock with you (All night)
We gon' rock the night away

[Refrain]
Yeah yeah, yeah yeah
Yeah yeah, yeah yeah
Yeah yeah, yeah yeah
Yeah yeah, yeah yeah

[Remember the Time]

[Intro]
I bet you remember

Remember the time
Remember the time
[Verse 1]
Do you remember when we fell in love
We were young and innocent then
Do you remember how it all began
It just seemed like heaven
So why did it end?

[Pre-Chorus]
Do you remember back in the fall
We'd be together all day long
Do you remember us holding hands
In each other's eyes we'd stare
Tell me

[Chorus]
Do you remember the time when we fell in love
Do you remember the time (when we first met, girl)
Do you remember the time when we fell in love
Do you remember the time

[Outro]
I bet, I bet you remember
Drrrop, dop-dop-dop, drrrop, dop-dop-dop
Drrrop, dop-dop-dop, drrrop, dop-dop, ooh
Drrrop, dop-dop-dop, drrrop, dop-dop-dop
Drrrop, dop-dop-dop
I bet, I bet you re — woo
[Don't Stop 'Til You Get Enough]

[Intro]
Don't stop, don't stop, di-don't, di-don't
Don't stop, don't stop, di-don't, di-don't
Don't stop, don't stop, di-don't, di-don't
Don't stop, don't stop 'til you get enough
Don't stop, don't stop, di-don't, di-don't
Don't stop, don't stop, di-don't, di-don't
Don't stop, don't stop, don't stop, don't stop, di-don't, di-don't
Don't stop, don't stop, don't stop 'til you get enough
Get enough, get enough, get-get enough, get enough
Get-get enough, get enough, get-get enough, ooh
Get enough, get enough, get-get enough, get enough
Get-get enough, get enough, get-get enough, hoo

[Billie Jean]

[Intro]
Dance, dance, do-do, do a dance, dance
Do-do, do a dance, dance
Do-do, do a dance, dance, dance

[Verse 1]
She was more like a beauty queen from a movie scene
I said, ""Don't mind, but what do you mean
I am the one
Who will dance on the floor in the round?""
She said I am the one
Who will dance on the floor in the round

[Pre-Chorus]
People always told me, ""Be careful of what you do
And don't go around breaking young girls' hearts.""
And mother always told me, ""A-be careful of who you love
And be careful of what you do
'Cause the lie becomes the truth9""
Hey hey

[Chorus]
Billie Jean is not my lover
She's just a girl who claims that I am the one (Ah baby)
But the kid is not my son (Woo)
She says I am the one (Ah baby)
But the kid is not my son
(Hee hee hee, no no, hee hee hee, woo)

[Wanna Be Startin' Somethin']

[Intro]
Ma ma se, ma ma sa, ma ma sa
Ma ma se, ma ma sa, ma ma coo sa (Hee hee)
Ma ma se, ma ma sa, ma ma sa
Ma ma se, ma ma sa, ma ma coo sa (Hee hee)
Ma ma se, ma ma sa, ma ma sa
Ma ma se, ma ma sa, ma ma coo sa (Hee hee)
Ma ma se, ma ma sa, ma ma sa
Ma ma se, ma ma sa, ma ma coo sa (Hee hee)
Ma ma se, ma ma sa, ma ma coo sa (Hee hee hee)
Ma ma se, ma ma sa, ma ma coo sa (Hee hee hee)
Ma ma se, ma ma sa, ma ma coo sa (Help me sing it)
Ma ma se, ma ma sa, ma ma coo sa (Woo hoo)
Ma ma se, ma ma sa, ma ma coo sa (Hee, woo)

[Refrain]
Wanna be, gotta be, wanna be, gotta be
Wanna be, gotta be, wanna be, gotta be
Wanna be, gotta be, wanna be, gotta be
Wanna be, gotta be, wanna be, gotta be
Wanna be, gotta be, wanna be, gotta be
Wanna be, gotta be, wanna be, gotta be
Wanna be, gotta be, wanna be, gotta be
Wanna be, gotta be, wanna be, gotta be

[Chorus]
I said you wanna be startin' somethin'
You got to be startin' somethin'
I said you wanna be startin' somethin'
You got to be startin' somethin'
Too high to get over (Yeah, yeah)
And too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
Too high to get over (yeah, yeah)
And too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)

[Verse 1]
I took my baby to the doctor
With a fever, but nothing he found
By the time this hit the street
They said she had a breakdown

[Pre-Chorus]
Someone's always tryin'
To start my baby cryin'
Talkin', squealin', lyin'
Sayin' you just wanna be startin' somethin'

[Chorus]
I said you wanna be startin' somethin'
You got to be startin' somethin'
I said you wanna be startin' somethin'
You got to be startin' somethin'
Too high to get over (yeah, yeah)
And too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)
Too high to get over (yeah, yeah)
And too low to get under (yeah, yeah)
You're stuck in the middle (yeah, yeah)
And the pain is thunder (yeah, yeah)

[Black or White]

[Refrain]
B-b-b-b-black or white
B-black or white
B-black or white
B-black or white
B-b-b-b-black or white
Bl-bl-bl-black or white
Bl-bl-bl-black or white
B-black or white

[Thriller]

[Intro]
I'm gonna thrill you tonight
Ooh baby, I'm gonna thrill you tonight
Oh darlin', thriller night, baby, ooh
I'm gonna thrill you tonight, uh, ooh
I'm gonna thrill you tonight, ooh baby
Oh yeah, ooh

[Chorus]
'Cause this is thriller, thriller night
'Cause I can thrill you more than any ghoul could ever dare try
Thriller (Woo hoo), thriller night
So let me hold you tight and share a killer, thriller (OW, OW), chiller (OW, OW)
Thriller here tonight (OW)

[Outro: Vincent Price laugh from ""Thriller""]
AAHAHAHA, AH-AAHAHAHA
AH-AAHAHAHA, AAHAHAHA, AAHAHAHA
AH-AAHAHAHA, AH-AAHAHAHA
AH-AAHAHAHA, AAHAHAHA, AAHAHAHA
AH-AAHAHAHA
AAHAHAHAHAHAHAHAHA
AAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAEmbed"
446,Blood on the Dance Floor (TM’s Switchblade Mix),"Blood on the Dance Floor (TM’s Switchblade Mix) Lyrics[Intro]
Blood
Blood
Blo-Blood
Blood, blood
Blood, blood, blood

Blood, on the dance floor
Dance, on the dance floor
Blood, on the dance floor
Dance, on the dance floor

Hoo!
Hoo!
Hoo!
Hoo!
Hoo!
Hoo!
Hoo!
Hoo!

Hoo!
Hoo!
Hoo!
Hoo!

Hoo!
Hoo!
Hoo!
Hoo!

Hoo!
Hoo!
Hoo!
Hoo!

Hoo!
Hoo!
Hoo!
Hoo!

Hoo!
Hoo!
Hoo!
Hoo!
Hoo!
Hoo!
Hoo!
Hoo!

[Verse 1]
She got your number, ah
She know your game, ah
She put you under, ah
It's so insane, ah
Since you seduced her, ah
How does it feel? Ah
To know that woman, ah
Is out to kill

[Pre-Chorus]
To escape the world, I've got to enjoy that simple dance
And it seemed that everything was on my side
(Blood on my side)
She seemed sincere like it was love and true romance
And now she's out to get me
But I just can't take it
Just can't break it

[Chorus]
Susie got your number and Susie ain’t your friend
Look who took you under with seven inches in
Blood is on the dance floor, blood is on the knife
Susie's got your number and Susie says it's right
Blood

Ooh, ooh
Ooh, yeah
Ooh, ooh
Ooh, yeah

[Verse 2]
She got your number, ah (She got your number)
How does it feel? Ah (How does it feel?)
To know this stranger, ah
Is about to kill, ah
She got yo' baby, ah (She got yo' baby)
It happened fast, ah
If you could only, ah
Erase the past (Ah)

[Pre-Chorus]
To escape the world, I got to enjoy this simple dance
And it seemed that everything was on my side
(Blood on my side)
It seemed sincere like it was love and true romance
And now she's out to get me
But I just can't take it
Just can't break it
Just can't take it
Just can't break it

[Chorus]
Susie got your number and Susie ain’t your friend
Look who took you under with seven inches in (Hoo)
Blood is on the dance floor, blood is on the knife
Susie got your number, you know Susie says it's right (Hee-hee) (Hoo)

[Chorus]
Susie's got your number (Hee-hee)
Susie ain’t your friend (Ah, it's goin' down, baby) (Hoo)
Look who took you under, she put seven inches in (Hoo)
Blood is on the dance floor, blood is on the knife (Hoo) (It's goin' down, baby)
Susie's got your number (Ah)
Susie says it's right (Hoo)

Ooh, ooh
Ooh, yeah, yeah
Ooh, ooh
Ooh, yeah, yeah

Ooh, ooh
Ooh, yeah, yeah
Ooh, ooh
Ooh, yeah, yeah

Ooh, blood on the dance floor
Ooh, blood on the dance floor
Ooh, blood on the dance floor
I just can't take it

Blood, on the dance floor
Dance, on the dance floor
Blood, on the dance floor
Dance, on the dance floor

Blood is
Blood is
Blood is
Blood is (Just can't break it)

Blood is
Blood is
Blood is
Blood is (Just can't break it)

Blood is (on the dance floor)
Blood is (on the dance floor)
Blood is (on the dance floor)
Blood is (on the dance floor) (Just can't break it)

Blood is (on the dance floor)
Blood is (on the dance floor)
Blood is (on the dance floor)
Blood is (on the dance floor, on the dance floor)
(Just can't break it)

Blood is (Just can't break it)
Blood is (Just can't break it)
Blood is (Just can't break it)
Blood is (Just can't break it)

Blood is (Just can't break it)
Blood is (Just can't break it)
Blood is (Just can't break it)
Blood is (Just can't break it)

Blood is (on the dance floor, on the dance floor)
(Just can't break it)
Blood is (on the dance floor, on the dance floor)
(Just can't break it)
Blood is (on the dance floor, on the dance floor)
(Just can't break it)
Blood is (on the dance floor, on the dance floor)

(Just can't break it)
Blood is (on the dance floor, on the dance floor)
(Just can't break it)
Blood is (on the dance floor, on the dance floor)
(Just can't break it)
Blood is (on the dance floor, on the dance floor)
(Just can't break it)
Blood is (on the dance floor, on the dance floor)
(Just can't break it)

Ooh, blood on the dance floor
Ooh, blood on the dance floor
Ooh, blood on the dance floor
But I just can't take it
Just can't break it
Just can't take it
Just can't break it

[Chorus]
Susie got your number and Susie ain’t your friend
Look who took you under with seven inches in (Hoo)
Blood is on the dance floor, blood is on the knife
Susie got your number, you know Susie says it's right (Hee-hee) (Hoo)

[Chorus]
Susie's got your number (Hee-hee)
Susie ain’t your friend (Ah, it's goin' down, baby) (Hoo)
Look who took you under, she put seven inches in (Hoo)
Blood is on the dance floor, blood is on the knife (Hoo) (It's goin' down, baby)
Susie's got your number (Ah)
Susie says it's right (Hoo)

[Chorus]
Susie got your number and Susie ain’t your friend
Look who took you under with seven inches in (Hoo)
Blood is on the dance floor, blood is on the knife
Susie got your number, you know Susie says it's right (Hee-hee) (Hoo)

[Chorus]
Susie's got your number (Hee-hee)
Susie ain’t your friend
Look who took you under, she put seven inches in (Hoo)
Blood is on the dance floor, blood is on the knife
Susie's got your number and Susie says it's right (Hoo)

[Chorus]
Susie's got your number
Susie ain’t your friend
Look who took you under, she put seven inches in (Hoo)
Blood is on the dance floor, blood is on the knife
Susie's got your number and Susie says it's right

[Outro]
Blood, on the dance floor
Dance, on the dance floor
Blood, on the dance floor
Dance, on the dance floor

Blood, on the dance floor
Dance, on the dance floor
Blood, on the dance floor
Dance, on the dance floor

On the dance floor
On the dance floor
Blood, on the dance floor
On the dance floorEmbed"
447,One More Chance (Paul Oakenfold Mix),"One More Chance (Paul Oakenfold Mix) Lyrics[Intro]
Uh huh, alright...

[Verse 1]
This time going to do my best to make it right
Can't go on without you by my side, hold on
Shelter come and rescue me out of this storm
And out of this cold, I need someone
Oh why oh why why why...
(If you see her)
Tell her this for me
All I need is...

[Chorus]
One more chance at love
One more chance at love
(One more)
One more chance at love
One more chance at love
(See)
(One more)
One more chance at love
One more chance at love
(One more)
One more chance at love
(Alright)
One more chance at love
[Verse 2]
Searching for that one who's going to make me whole
Help me make these mysteries unfold, hold on
Lightning about to strike in rain only on me
Hurt so bad sometimes it's hard to breathe
Oh why why
(If you see her)
Tell her this from me
All I need is...

[Chorus]
One more chance at love
One more chance at love
(One more)
One more chance at love
One more chance at love
(One more chance for love)
One more chance at love
One more chance at love
(One more)
One more chance at love
One more chance at love

[Brdige]
And I would walk around this world to find her
And I don't care what it takes no, why
I'd sail the seven seas to be near her
And if you happen to see her
See, tell her this from me
[Chorus]
One more chance at love
(Yeah, yeah)
One more chance at love
(Yeah, yeah)
One more chance at love
(Yeah, yeah)
One more chance at love
(Tell her this from me)
One more chance at love
(If you see her)
One more chance at love
(I can't find)
One more chance at love
(Loving you)
One more chance at love
(One more)
One more chance at love
One more chance at love
(For love)
One more chance at love
One more chance at love
(I can't stop) (Yeah)
One more chance at love
One more chance at love
(Loving you) (Yeah, Yeah)
One more chance at love
(I can't stop) (Yeah)
One more chance at love
(Loving you) (Yeah, Yeah) (Hoo!)
One more chance at love
(I can't stop)
One more chance at love
(Loving you)
One more chance at love
(I can't stop)
One more chance at love
(Yeah, yeah) (Hoo!)
One more chance at love
(I can't stop)
One more chance at love
(Yeah, yeah)
One more chance at love
(I can't stop)
One more chance at love
(Loving you)
One more chance at loveEmbed"
448,In the Closet (The Underground Mix),"In the Closet (The Underground Mix) LyricsSomething about you baby
Something about you baby
Baby, baby, baby, baby, baby

She wants to give it
Ahh, she wants to give it (I really love it)
She wants to give it
Ahh, she wants to give it (It's just desire)
She wants to give it
Ahh, she wants to give it (She wants to give it)
She wants to give it
Ahh, she wants to give it

Open the door
Touch me (Baby)
(Baby)
Touch me there (Something about you baby)
Something about you baby

Touch me
Touch me there (Baby)
Touch me
Touch me there, cast the spell (Something about you baby)

She wants to give it
Ahh, she wants to give it (I really want it)
She wants to give it
Ahh, she wants to give it (I really love it)
She wants to give it
Ahh, she wants to give it (I really want it)
She wants to give it
Ahh, she wants to give it

Touch me (I really love it)
Touch me there (I really want it)
Touch me (Baby)
Touch me there

She wants to give it
Ahh, she wants to give it (I really want it)
She wants to give it
Ahh, she wants to give it (I really want it)
She wants to give it
Ahh, she wants to give it (I really want it)
She wants to give it
Ahh, she wants to give it (Give it up)
Yeah
Touch me there
Touch me

Touch me there
Touch me
Touch me there
Open the door (Hee-hee-hee!)

I want it
Yeah
Dare me, dare me (Daah!)
Touch me (Keep it in the closet)

Touch me there, there are no secrets
Open the door (Keep it in the closet)
Touch me (I want it)

Keep it in the closet
Yeah
Keep it in the closet
I want it

Keep it in the closet
Yeah
Keep it in the closet
Keep it in the closet (I want it)
Touch me (Keep it in the closet)
Touch me there
Touch me (Keep it in the closet)
Touch me thereEmbed"
449,You’ve Really Got a Hold on Me (Original Mix),"You’ve Really Got a Hold on Me (Original Mix) Lyrics[Verse 1]
I don't like you but I love you
Seems that I'm always thinking of you
Oh, you treat me badly
I love you madly

[Chorus]
You really got a hold on me, come on
You really got a hold on me, yeah
I love you and all I want you to do is just hold me
Hold me, hold me, yeah

[Verse 2]
I don't want you but I need you
Don't want to kiss you but I need you
Oh, you do me wrong now
My love is strong now
[Chorus]
You really got a hold on me, come on
(You really got a hold on me)
You really got a hold on me, yeah
(You really got a hold on me)
I love you and all I want you to do is just hold me
Hold me, hold me, yeah

[Verse 3]
I want to leave you, don't want to stay here
Don't want to spend another day here
Oh, I want to split now
'Cause I can't quit now

[Chorus]
You really got a hold on me, come on
(You really got a hold on me)
You really got a hold on me
(You really got a hold on me)
You really got a hold on me
(You really got a hold on me)
You really got a hold on me
(You really got a hold on me)

[Outro]
Yeah
(You really got a hold on me)
Yeah yeah
(You really got a hold on me)
You got a hold, babe
(You really got a hold on me)
You really got a hold on me
(You really got a hold on me)
Yeah
(You really got a hold on me)Embed"
450,Another Part of Me (2012 Remaster),"Another Part of Me (2012 Remaster) Lyrics[Verse 1]
We're takin' over, we have the truth
This is the mission, to see it through
Don't point your finger, not dangerous
This is our planet, you're one of us

[Chorus]
We're sendin' out, a major love
And this is our, message to you (Message to you)
The planets are linin' up, we're bringin' brighter days
They're all in line, waitin' for you, can't you see?
You're just another part of me
Hee-hee!
Ooh!

[Verse 2]
A revelation, fulfill the truth
The final message, we'll bring to you
There is no danger, fulfill thе truth
So come together, wе need you
[Chorus]
We're sendin' out, a major love
And this is our, message to you (Message to you)
The planets are linin' up, we're bringin' brighter days
They're all in line, waitin' for you, so know the truth
You're just another part of me
Hee-hee!
Ooh!
Doo-doo-doo-doo
Ooh!

[Insturmental Interlude]
Shoo, shoo
Shoo, shoo
Ooh!

Hee-hee-hee!
Ooh!

[Chorus]
We're sendin' out, a major love
And this is our, message to you (Message to you)
The planets are linin' up, we're bringin' brighter days
They're all in line, waitin' for you, can't you see?
You're just another part of me
Hee-hee!
Ooh!
Another part of me
Ooh!
[Outro]
We're takin' over, hee-hee!
Ooh!
This is the truth, baby, hee!
Another part of me
Ooh!Embed"
451,I Wanna Be Where You Are (Underboss Remix),"I Wanna Be Where You Are (Underboss Remix) Lyrics[Verse 1]
Can it be I stayed away too long?
Did I leave your mind when I was gone?
It's not my thing trying to get back
But this time, let me tell you where I'm at
You don't have to worry, 'cause I'm coming
Back to where I should have always stayed
And now I've learned the meaning to your story
And it is enough love for me to stay
Can it be I stayed away too long?
Did I leave your mind when I was gone?
Well, it's not my thing trying to get back
But this time, let me tell you where I'm at

[Chorus]
I want to, want to be where you are, oh-oh
Anywhere you are, oh-oh
I want to, want to be where you are, oh-oh
Everywhere you are, oh-oh-oh
[Verse 2]
Please don't close the door to our future
There are so many things we haven't tried
I will love you better than I used to
And give you all the love I have inside

[Chorus]
I want to, want to be where you are, oh-oh
Any, any, anywhere you are, oh-oh
I want to, want to be where you are, oh-oh
I gotta, gotta be where you are, oh-oh

[Outro]
I want to be, I want to be, oh
Yeah, yeah, baby, now
I want to be, I want to be, oh
Ooh
I want to be, I want to be, oh
Nah, nah, yeah, yeah
I want to be, I want to be, oh
I want to be, I want to be, oh
Nah, nah, baby
I want to be, I want to be, oh
I want to be, I want to be, oh
Ooh, ooh, baby
I want to be, I want to, ohEmbed"
452,Girl You’re So Together (Original Mix),"Girl You’re So Together (Original Mix) LyricsGirl you're so together
Together we can make it, all the way
If I had a chance to choose
Between a million bucks and you
I'd choose you babe, yeah

It's no dreams
But with proof as sweet as you, noo
Apples peaches and cherries
Just won't do, ooh baby
Even the flowers and lollipops
Could never hope to top
The sweetness of your kiss
Can you dig it?

Girl you're so together
And together we can make it, all the way, yeah, yeah
If I had a chance to choose
Between a million bucks and you
I'd choose you babe
(Choose you babe)
Girl your smile, ooh
Is like the month of may, yeah
When you're near me
The storm clouds stay away, yeah
Even the little honey bees
Turn to you when they need more honey
Love you so much it's not funny

Girl you're so together
And together we can make it all the way, yeah
Oh, girl, you're so together
Oh, hey girl, girl, eye, eye, popper
A real life traffic stopper
A knock-out queen
Oh, what I mean is
Girl you're so together
And together we can make it all the way
Oh, I love her, I love her, I love, I love you babe
Yeah
(And together we can make it all the way)
Ooh, girl, you're so togetherEmbed"
453,You Can’t Win (1977 Alternate Version),"You Can’t Win (1977 Alternate Version) Lyrics[Verse 1]
You can't win, you can't break even
And you can't get out of the game
People keep saying things are going to change
But they look just like they're staying the same
You can't win, way over your head
And you only have yourself to blame

[Chorus: Michael Jackson]
You can't win, chile
You can’t break even
And you can't get out of the game

[Verse 2: Michael Jackson (The Crows)]
You can't win, the world keeps moving
And you're standing far behind
People keep saying, things will get better
(Just to ease your state of mind)
(So you lean back)(And you smoke that smoke)
(And you drink your glass of wine)
[Chorus]
Sayin' you can't win, chile
You can't break even
And you can't get out of the game

[Bridge: Michael Jackson (The Crows)]
You can't win, you can't win no way
If your story stays the same
(You ain’t winning) No, no
(But it's nice to see you, I'm awfully glad you came)
(Better cool it, cause it ain't about losin')
Then the world has got no shame

[Chorus]
You can't win, chile
You can't break even
And you can't get out of the game

[Verse 3: Michael Jackson (The Crows)]
You can't win, you can't break even
Ain’t the way it's supposed to be
(You'll be spending) No, no, oh
(Your little bit of money)
While someone else rides for free
(Learn your lesson) Hoo-hoo!
(Refuel your mind before some turkey blows out your flame)
[Outro: Michael Jackson (The Crows)]
You can't win, chile
(No, you can't win) [4x]

You can't win, chile
You can't break even
And you can't get out of the game
You can't get out of the game
You can't get out, A-Hoooooo!
You can't get out of the game now, hah!
No, no, ah, d'ah
You can't get out of the game
Alright, you can't get out of the game
You know, you can't get out, you can't
Get out of the game
Get out of the game
I can't, alright

(Doo-doo-doo-doo doo)
Get out of the game
(Doo-doo-doo)
(Doo-doo-doo-doo doo-doo-doo-doo)
(Doo-doo oh)
(Doo-doo-doo-dah, hah!)
(Doo-doo doo-doo-doo-dah, dee-dah, dee-dah)
Yeah!
(Doo-doo-doo-dah, dee-dah)
Get out of the game
It's alright, alright (Doo-doo-doo-doo doo, get out of the game)
Alright now
Yeah, yeah, no, ooh, yeah, you know that I can't (Doo-doo-doo, doo-doo-doo-doo doo-doo-doo-doo)
Hoo-hoo! Hoo-hoo! (Doo-doo-doo-dah, hah! Doo-doo doo-doo-doo-dah, dee-dah, dee-dah)
Hoo! Hoo! Hoo!
You can't (Doo-doo-doo-dah, dee-dah, get out of the game)
But it's, but it's, but it's, it's alright (Hoo!)

Alright, alright, alright (Doo-doo-doo-doo doo, get out of the game)
Get out of the game! (Doo-doo-doo, doo-doo-doo-doo doo-doo-doo-doo)
Yeah!
(Doo-doo-doo-dah, hah! Doo-doo doo-doo-doo-dah, dee-dah, dee-dah)
(Doo-doo-doo-dah, dee-dah, get out of the game) (Hoo!)

No, yeah! (Doo-doo-doo-doo doo, get out of the game)
I can't, get out of the game (Doo-doo-doo, doo-doo-doo-doo doo-doo-doo-doo)
Hah! Hoo!
Hoo-hoo! Hoo!
(Doo-doo-doo-doo doo, get out of the game)
I can sing
Alright
(Doo-doo-doo, doo-doo-doo-doo doo-doo-doo-doo)
(Doo-doo oh)
(Doo-doo-doo-dah, hah!)
(Doo-doo doo-doo-doo-dah, dee-dah, dee-dah) Ha! Hahahaha, hahaha!
(Doo-doo-doo-dah, dee-dah) hahaha!
Get out of the game

It's alright, alright (Doo-doo-doo-doo doo, get out of the game)
Alright now
Yeah, yeah, no, ooh, yeah, you know that I can't (Doo-doo-doo, doo-doo-doo-doo doo-doo-doo-doo)
Hoo-hoo! Hoo-hoo! (Doo-doo-doo-dah, hah! Doo-doo doo-doo-doo-dah, dee-dah, dee-dah)
Hoo! Hoo! Hoo!
You can't (Doo-doo-doo-dah, dee-dah, get out of the game)
But it's, but it's, but it's, it's alright (Hoo!)

Alright, alright, alright (Doo-doo-doo-doo doo, get out of the game)
Get out of the game, yeah (Doo-doo-doo-doo doo, get out of the game)
(Doo-doo-doo-dah, hah!)
(Doo-doo doo-doo-doo-dah, dee-dah, dee-dah) Get out of the game
(Doo-doo-doo-dah, dee-dah)
Get out of the game

No, yeah! (Doo-doo-doo-doo doo, get out of the game)
I can't, get out of the game (Doo-doo-doo, doo-doo-doo-doo doo-doo-doo-doo)
Hah! Hoo!
Hoo-hoo! Hoo!Embed"
454,Here I Am (Come And Take Me) (Original Mix),"Here I Am (Come And Take Me) (Original Mix) LyricsI can't believe that is real
The way that you made me feel
A burning deep down inside
A love that I cannot hide
I know it's you and me baby, yeah

That makes the world go round
And it's keeping me here loving you baby
Laying all my troubles down
Here I am baby come and take me
Here I am baby come and take me

Take me by the hand
Oh, show me here I am baby, take me
Oh.. it always ends up this way
Me begging you every day
From love that I cannot hide
You broke my heart into half
I know it's you and me
Baby yeah...
That makes the world go round
And it's keeping me here loving you baby
Laying all my troubles down
Here I am baby come and take me
Here I am baby come and take meEmbed"
