,song_name,song_lyrics
10,Desperado,"Desperado Lyrics[Verse 1]
Desperado
Sittin' in an old Monte Carlo
A man whose heart is hollow
Mhm, take it easy
I'm not tryna go against yuh
Actually, I'm goin' witcha

[Pre-Chorus]
Gotta get up out of here
And yuh ain't leavin' me behind
I know you won't cause we share common interests
You need me, there ain't no leaving me behind
Never, no, no, I just want outta here, yeah
Once I'm gone, ain’t no going back
[Chorus]
If you want, we can be runaways
Running from any sight of love
Yeah, yeah, there ain’t nothin'
There ain't nothin' here for me
There ain't nothin' here for me anymore
But I don't wanna be alone

[Verse 2]
Desperado
Sitting on your ole' Monte Carlo
We've both had our hearts broke
Unh, hunh, take it easy
I'm not tryna go against yuh
I can be a lone wolf witcha

[Pre-Chorus]
Gotta get up out of here
And you ain't leaving me behind
I know you won't cause we share common interests
You need me, there ain't no leaving me behind
Never, no, no, both want outta here, yeah
Once we're gone, ain’t no going back

[Chorus]
If you want, we can be runaways
Running from any sight of love
Yeah, yeah, there ain’t nothin'
There ain't nothin' here for me
There ain't nothin' here for me anymore
But I don't wanna be alone
[Bridge]
Dear desperado
Yeah, I don't wanna be alone
Dear desperado
Yeah, I don't wanna be alone

[Chorus]
If you want, we can be runaways
Running from any sight of love
Yeah, yeah, there ain’t nothin'
There ain't nothin' here for me
There ain't nothin' here for me anymore
But I don't wanna be alone

[Outro]
Yeah-yeah-ah
Yeah-yeah-ah
Yeah-yeah-ah
Yeah-yeah-ah
Yeah-yeah-ah
Yeah-yeah-ah77Embed"
11,What’s My Name?,"What’s My Name? Lyrics[Refrain: Rihanna & Drake]
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name? (Uh)
What's my name? What's my name? (Yeah)

[Verse 1: Drake]
I heard you good with them soft lips
Yeah, you know, word of mouth
The square root of sixty-nine is eight somethin', right?
'Cause I've been tryna work it out, oh
Good weed, white wine, uh
I come alive in the night time, yeah
Okay, away we go
Only thing we have on is the radio
Let it play
Say you gotta leave, but I know you wanna stay
You just waitin' on the traffic jam to finish, girl
The things that we could do in twenty minutes, girl
Say my name, say my name, wear it out
It's gettin' hot, crack a window, air it out
I can get you through a mighty long day
Soon as you go, the text that I write is gon' say
[Refrain: Rihanna]
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
What's my name? What's my name?

[Verse 2: Rihanna]
Not everybody
Knows how to work my body
Knows how to make me want it
But, boy, you stay up on it
You got that somethin'
That keeps me so off balance
Baby, you're a challenge
Let's explore your talent

[Chorus: Rihanna]
Hey, boy, I really wanna see if you
Can go downtown with a girl like me
Hey, boy, I really wanna be with you
'Cause you just my type
Ooh, na, na, na, na
I need a boy to take it over
Lookin' for a guy to put in work
Oh woah, oh woah
Hey, boy, I really wanna see if you
Can go downtown with a girl like me
Hey, boy, I really wanna be with you
'Cause you just my type
Ooh, na, na, na, na
I need a boy to take it over
Lookin' for a guy to put in work
Oh woah, oh woah
[Refrain: Rihanna]
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
What's my name? What's my name?

[Verse 3: Rihanna]
Baby, you got me
And ain't nowhere that I'd be
Than with your arms around me
Back and forth, you rock me, yeah
So I surrender
To every word you whisper
Every door you enter
I will let you in

[Chorus: Rihanna]
Hey, boy, I really wanna see if you
Can go downtown with a girl like me
Hey, boy, I really wanna be with you
'Cause you just my type
Ooh, na, na, na, na
I need a boy to take it over
Lookin' for a guy to put in work
Oh woah, oh woah
[Bridge: Rihanna]
You're so amazing
You took the time to figure me out
That's why you take me
Way past the point of turnin' me on
You 'bout to break me
I swear you got me losin' my mind

[Refrain: Rihanna]
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
What's my name? What's my name?

[Chorus: Rihanna]
Hey, boy, I really wanna see if you
Can go downtown with a girl like me
Hey, boy, I really wanna be with you
'Cause you just my type
Ooh, na, na, na, na
I need a boy to take it over
Lookin' for a guy to put in work
Oh woah, oh woah
Hey, boy, I really wanna see if you
Can go downtown with a girl like me
Hey, boy, I really wanna be with you
'Cause you just my type
Ooh, na, na, na, na
I need a boy to take it over
Lookin' for a guy to put in work
Oh woah, oh woah61Embed"
12,Same Ol’ Mistakes,"Same Ol’ Mistakes Lyrics[Verse 1]
I can just hear them now
""How could you let us down?""
But they don't know what I found
Or see it from this way around
Feeling it overtake
All that I used to hate
Worried 'bout every trait
I tried but it's way too late
All the signs I don't read
Two sides of me can't agree
When I breathe in too deep
Going with what I always longed for

[Chorus 1]
Feel like a brand new person
(But you make the same old mistakes)
Well, I don’t care I’m in love
(Stop before it’s too late)
Feel like a brand new person
(But you make the same old mistakes)
I finally know what it's like
(You don’t have what it takes)
(Stop before it’s not too late)
(I know there’s too much at stake)
(Making the same mistakes)
And I still don’t know why it’s happening
(Stop while it’s not too late)
And I still don’t know
[Verse 2]
Finally taking flight
I know you don't think it's right
I know that you think it's fake
Maybe fake's what I like
Point is I have the right
Not thinking in black and white
I'm thinking it's worth the fight
Soon to be out of sight
Knowing it all this time
Going with what I always longed for

[Chorus 1]
Feel like a brand new person
(But you make the same old mistakes)
I don’t care I’m in love
(Stop before it’s too late)
Feel like a brand new person
(But you make the same old mistakes)
So how do I know that it's right?
(You don’t have what it takes)
(Stop before it’s not too late)

[Bridge]
And I know that it's hard to digest
But maybe your story ain’t so different from the rest
And I know it seems wrong to accept
But you've got your demons, and she's got her regrets
And I know that it's hard to digest
A realization is as good as it gets
And I know it seems wrong to accept
But you've got your demons, and she's got her regrets
But you've got your demons, and she's got her regrets
[Chorus 2]
Feel like a brand new person
So, how will I know that it's right?
In a new direction
So, how will I know I've gone too far?
(Stop thinking you're the only option, oh)
Feel like a brand new person
(But you make the same old mistakes)
I finally know what it's like
(Stop before it's too late)
(Stop thinking you're the only option, oh)
In a new direction
(But you make the same old mistakes)
So how will I know I've gone too far?
(You don’t have what it takes)
(Stop before it’s too late)
(Stop thinking you're the only option, oh)
Feel like a brand new person
(But you make the same old mistakes)
And I know it's hard to describe
(Stop thinking you're the only option, oh)
(But you make the same old mistakes)
(You don’t have what it takes)
(Stop before it’s too late)
I finally know what it's like
(Stop before it’s too late)
(Stop thinking you're the only option, oh)
(Stop thinking you're the only option, oh)133Embed"
13,Loveeeeeee Song,"Loveeeeeee Song Lyrics[Intro: Future]
Ain't nothin' wrong with it...

[Chorus: Future]
I don't wanna give you the wrong impression
I need love and affection
And I hope I'm not sounding too desperate
I need love and affection
Love, love, love
Love and affection
Love, love
L-o-v-e-e-e and affection

[Verse 1: Rihanna]
Oh baby, I'm not asking for the world, maybe
You can give me what I want, baby
Come hold me tight and when I'm drowning, save me
Give it to me on a daily
If I'm your girl, say my name, boy
Let me know I'm in control
We both grown so how we feel we can let it show
(I-I-I) Won't play around
(I-I-I) Wanna lay you down
(I-I-I) I need you now
I need you now, oh
[Chorus: Future]
I don't wanna give you the wrong impression
I need love and affection
And I hope I'm not sounding too desperate
I need love and affection
Love, love, love
Love and affection
Love, love
L-o-v-e-e-e and affection

[Verse 2: Rihanna]
Boy, lately you've been stingy with your time
Got me wondering
I'm wondering, If I'm on your mind
Boy, I just wanna be in your possession
Saying I'm the one you want
So come express it
Don't slip, don't slip
'Cause a nigga might push up on it
Don't really wanna lose this moment
Why window shop when you own this?
(I-I-I) Don't put it down
(I-I-I) Don't fuck around
(I-I-I) I want you now
I want you now, oh
[Chorus: Future]
I don't wanna give you the wrong impression
I need love and affection
And I hope I'm not sounding too desperate
I need love and affection
Love, love, love
Love and affection
Love, love
L-o-v-e-e-e and affection

[Bridge: Future with Rihanna]
Can you love me for poor? (Let me know)
I'm searching for my soul (Rockstar)
Who ever turned you cold? (Because)
You need to let him know
I can work miracles
I'll work your physical (Physical)
And when I love you close
You can feel my heart
Beating through my clothes
Future

[Chorus: Rihanna & Future]
I don't wanna give you the wrong impression
I need love and affection
And I hope I'm not sounding too desperate
I need love and affection
Love, love, love
Love and affection
Love, love
L-o-v-e-e-e and affection60Embed"
14,"Love the Way You Lie, Pt. II","Love the Way You Lie, Pt. II Lyrics[Verse 1: Rihanna]
On the first page of our story
The future seemed so bright
Then this thing turned out so evil
I don't know why I'm still surprised
Even angels have their wicked schemes
And you take that to new extremes
But you'll always be my hero
Even though you've lost your mind

[Chorus: Rihanna]
Just gonna stand there and watch me burn
Well, that's alright because I like the way it hurts
Just gonna stand there and hear me cry
Well, that's alright because I love the way you lie
I love the way you lie, oh
I love the way you lie
[Verse 2: Rihanna]
Now there's gravel in our voices
Glass is shattered from the fight
In this tug of war, you'll always win
Even when I'm right
'Cause you feed me fables from your head
With violent words and empty threats
And it's sick that all these battles
Are what keeps me satisfied
[Chorus: Rihanna]
Just gonna stand there and watch me burn
Well, that's alright because I like the way it hurts
Just gonna stand there and hear me cry
Well, that's alright because I love the way you lie
I love the way you lie, oh
I love the way you lie, oh

[Bridge: Rihanna]
So maybe I'm a masochist
I try to run, but I don't wanna ever leave
'Til the walls are going up
In smoke with all our memories

[Verse 3: Eminem]
It's morning, you wake, a sunray hits your face
Smeared makeup as we lay in the wake of destruction (Shh)
Hush baby, speak softly, tell me you're awfully sorry
That you pushed me into the coffee table last night so I can push you off me
Try and touch me so I can scream at you not to touch me
Run out the room and I'll follow you like a lost puppy
Baby, without you, I'm nothing, I'm so lost, hug me
Then tell me how ugly I am, but that you'll always love me
Then after that, shove me, in the aftermath of the
Destructive path that we're on, two psychopaths, but we
Know that no matter how many knives we put in each other's backs
That we'll have each other's backs 'cause we're that lucky
Together, we move mountains, let's not make mountains out of molehills
You hit me twice, yeah, but who's counting?
I may have hit you three times, I'm starting to lose count
But together, we'll live forever, we found the youth fountain
Our love is crazy, we're nuts, but I refused counseling
This house is too huge, if you move out, I'll burn all two thousand
Square feet of it to the ground, ain't shit you can do about it
'Cause with you, I'm in my fucking mind, without you, I'm out it
[Chorus: Rihanna]
Just gonna stand there and watch me burn
Well, that's alright because I like the way it hurts
Just gonna stand there and hear me cry
Well, that's alright because I love the way you lie
I love the way you lie
I love the way you lie
I love the way you lie
I love the way you lie86Embed"
15,Higher,"Higher Lyrics[Verse]
This whiskey got me feelin' pretty
So pardon if I'm impolite
I just really need your ass with me
I'm sorry 'bout the other night
And I know I could be more creative
And come up with poetic lines
But I'm turnt up upstairs and I love you
Is the only thing that's in my mind

[Chorus]
You take me higher, higher than I've ever been, babe
Just come over, let's pour a drink, babe
I hope I ain't calling you too late, too late
You light my fire
Let's stay up late and smoke a J
I wanna go back to the old way
But I'm drunk instead, with a full ashtray
With a little bit too much to say69Embed"
16,Man Down,"Man Down Lyrics[Intro]
Sak pasé!

[Verse 1]
I didn't mean to end his life, I know it wasn't right
I can't even sleep at night, can't get it off my mind
I need to get out of sight 'fore I end up behind bars
What started out as a simple altercation
Turned into a real sticky situation
Me just thinking on the time that I'm facing
Makes me wanna cry

[Pre-Chorus]
'Cause I didn't mean to hurt him
Coulda been somebody's son
And I took his heart when
I pulled out that gun
Rum-pum-pum-pum, rum-pum-pum-pum, rum-pum-pum-pum
Man down
Rum-pum-pum-pum, rum-pum-pum-pum, rum-pum-pum-pum
Man down
[Chorus]
Oh, mama, mama, mama
I just shot a man down
In Central Station
In front of a big ol' crowd
Oh, why?
Oh, why?
Oh, mama, mama, mama
I just shot a man down
In Central Station

[Verse 2]
It's a twenty-two, I call her Peggy Sue
When she fits right down in my shoes
What you expect me to do if you're playing me for a fool?
I will lose my cool and reach for my firearm
I didn't mean to lay him down
But it's too late to turn back now
Don't know what I was thinking
Now he's no longer living
So I'm 'bout to leave town, ayy-uh

[Pre-Chorus]
'Cause I didn't mean to hurt him
Coulda been somebody's son
And I took his heart when
I pulled out that gun
Rum-pum-pum-pum, rum-pum-pum-pum, rum-pum-pum-pum
Man down
Rum-pum-pum-pum, rum-pum-pum-pum, rum-pum-pum-pum
Man down
[Chorus]
Oh, mama, mama, mama
I just shot a man down
In Central Station
In front of a big ol' crowd
Oh, why?
Oh, why?
Oh, mama, mama, mama
I just shot a man down (Would you hear me now?)
In Central Station

[Bridge]
Look, I'd never thought I'd do it
Never thought I'd do it
Never thought I'd do it, oh gosh
Whatever happened to me?
Ever happened to me?
Ever happened to me?
Why did I pull the trigger, pull the trigger
Pull the trigger, boom
And end a nigga, end a nigga life so soon?
When mi pull the trigger, pull the trigger
Pull it pon' you
Somebody tell me what I'm gonna, what I'm gonna do? Eh
Rum-pum-pum-pum, rum-pum-pum-pum, rum-pum-pum-pum
Mi say wah man down
A weh mi say
Rum-pum-pum-pum, rum-pum-pum-pum, rum-pum-pum-pum
When mi went downtown
'Cause now I am criminal, criminal, criminal
Oh Lord, oh mercy, now I am a criminal
Man down
Tell the judge please gimme minimal
Run outta town, none a dem can see mi now, see mi now
[Chorus]
Oh, mama, mama, mama
I just shot a man down
In Central Station
In front of a big ol' crowd
Oh, why?
Oh, why?
Oh, mama, mama, mama
I just shot a man down
In Central Station78Embed"
17,Diamonds (Remix),"Diamonds (Remix) Lyrics[Verse 1: Kanye West]
We the cause of all the commotion
Your mouth running, but where is you going?
What is you smoking, man? That ain't potent
What is you talking, man? That ain't important
Illuminati, High society
We in this party and nobody invited me
We going crazy and I always use my best sense
But it don't matter cause I stay on my fresh prince
Maxin', relaxin, shootin' some pool and
Playing some b-ball outside of the school and
Girls with they top off outside of the pool and
Whips with the drop off outside of the Louvre
You just look stupid to be ignoring
The Delorean parked in front of Armani emporium
And parties at Richie is getting risky
Victoria's Secret show, they miss me
Voices in my head, I need choices in my bed
AHHHHH, get out my fucking head
It's just me and my bad bitch
So you can say I'm on my Brad Pitt
Back to the la familia I'm aligned with
Before I betray them I slit my wrists
At the top is just us nigga
Cause I don't really trust niggas
And we made it through the hurricane
So celebrate and light the Mary Jane
We gon' make it, that's on everything
Truest girls get half naked, every spring
They saying, ""Hey Kanye
We need you to go deeper than Tay Zonday,""
Cause my verses got pain, Chocolate Rain
So many lines, you photograph and it make arms break
On the radio, man I miss myself
I need to just step back and kiss myself
Baby, just step up and kiss the belt
A little lower.. that's what's up
Somebody pour her another cup
Is it too much to ask you keep your diamonds up?
I swear until my time is up
My style is sex in the shower, fresh as fuck
[Hook: Rihanna]
So shine bright tonight you and I
We're beautiful like diamonds in the sky
Eye to eye so alive
We're beautiful like diamonds in the sky

[Post-Hook: Rihanna]
Shine bright like a diamond
Shine bright like a diamond
Shining bright like a diamond
We're beautiful like diamonds in the sky
Shine bright like a diamond
Shine bright like a diamond
Shining bright like a diamond
We're beautiful like diamonds in the sky

[Verse 2: Rihanna]
Palms rise to the universe
As we moonshine and molly
Feel the warmth we'll never die
We're like diamonds in the sky
You're a shooting star I see
A vision of ecstasy
When you hold me I'm alive
We're like diamonds in the sky
[Pre-Hook: Rihanna]
I knew that we'd become one right away
Oh right away
At first sight I felt energy of sun rays
I saw the life inside your eyes

[Hook: Rihanna]
So shine bright tonight you and I
We're beautiful like diamonds in the sky
Eye to eye so alive
We're beautiful like diamonds in the sky

[Post-Hook: Rihanna]
Shine bright like a diamond
Shine bright like a diamond
Shining bright like a diamond
We're beautiful like diamonds in the sky
Shine bright like a diamond
Shine bright like a diamond
Shining bright like a diamond
We're beautiful like diamonds in the sky

[Outro: Rihanna]
Shine bright like a diamond
Shine bright like a diamond
Shine bright like a diamond
So shine bright tonight you and I
We're beautiful like diamonds in the sky
Eye to eye so alive
We're beautiful like diamonds in the sky
Shine bright like a diamond36Embed"
18,"Yeah, I Said It","Yeah, I Said It Lyrics[Intro]
Yeah, yeah
Yeah, yeah

[Verse 1]
I ain't tryna think about it, no
Yeah, I said it, boy, get up inside it
I want you to homicide it
Go in slow, but I want you to pipe it
And I think I kinda like ya
Up against the wall, we don't need a title

[Chorus]
Yeah, I said it
Yeah, I said it, bae
Yeah, I said it, man, fuck a title
[Verse 2]
Boy, I always like to show
Get a little bit, come a little close, now
Take it home on your camera phone
Get a little bad, nigga, watch me blow it down

[Chorus]
Yeah, I said it
Yeah, I said it, bae
Yeah, I said it
Ooh
Yeah, I said it
Yeah, I said it, bae
Yeah, I said it
Ooh

[Bridge]
You can be rough, boy, but you won't
Give me some love, boy, give it to me 'til the morn'

[Chorus]
Yeah, I said it
Yeah, I said it, babe
Yeah, I said it, uh
Yeah, I said it
Yeah, I said it, babe
Yeah, I said it46Embed"
19,Close to You,"Close to You Lyrics[Verse 1]
Nothing but a tear, that's all for breakfast
Watching you pretend you're unaffected
You're pulling our connections, expecting me to let you go
But I won't

[Pre-Chorus]
I know you don't need my protection
But I'm in love, can't blame me for checking
I love in your direction, hoping that the message goes

[Chorus]
Somewhere close to you
Close to you
Like so close if they hurt you, you wouldn't find out
Just say now, I'm coming right now to be close to you
[Verse 2]
Said you let it go, you kept it
Working hard to perfect it
But now your fear is reckless, and it's out of your control
Well just let it go

[Pre-Chorus]
I know you don't need my protection
But I'm in love, can't blame me for checking
I love in your direction, hoping that the message goes

[Chorus]
Somewhere close to you
Close to you
Like so close, if they hurt you, you wouldn't find out
If you let me, I'd be there by now
Close to you
[Click here to learn more about the making of ""Close to You""]50Embed"
20,Woo,"Woo Lyrics[Refrain: Travis Scott]
Woo
Woo, woo, yeah
Woo, woo, yeah
Aw yeah, aw yeah, aw yeah

[Verse 1: Rihanna]
I bet she could never make you cry
‘Cause the scars on your heart are still mine
Tell me that she couldn't get this deep
She can almost be the worst of me
Too bad she's just eating off your dreams
Let me know when you're ready to bleed
Baby you just need to send for me

[Chorus: Rihanna]
Send for me, send for me
Send for me, send for me
[Refrain: Travis Scott]
Woo
Woo, woo, yeah
Woo, woo, yeah
Aw yeah, aw yeah, aw yeah

[Verse 2: Rihanna]
I've been thinking 'bout you late at night
I've been thinking only of you
Ain't nothing else to really talk about
Boy show me what you want to do
These days you've been feeling lonely
Yeah I've been feeling lonely too
I'ma fuck it up, won't you show me some
Run it back like you owe me some

[Refrain: Travis Scott (& Rihanna)]
Woo
Woo, woo, yeah
(Feel me up, feel me up)
Woo, yeah
(Feel me up, feel me up)
Aw yeah, aw yeah, aw yeah
(Feeling me, feeling me, feeling me up)

[Verse 3: Rihanna]
Tell me 'bout your picture-perfect love
Tell me how you think without the drugs
Maybe you just need to send for me
I don't mean to really love ya
I don't mean to even care about ya
I don't mean to really love ya
I don't mean to really care about ya, no more
I don't mean to really care about ya, no more
[Chorus: Rihanna]
Send for me, send for me
Send for me, send for me

[Outro: Travis Scott (& Rihanna)]
Woo (feel me up, feel me up)
Woo, woo, yeah (feel me up, feel me up)
Woo, woo, yeah
(Send for me, send for me, send for me)
Aw yeah, aw yeah, aw yeah
Woo (I don't mean to really love ya)
I don't mean to even care about ya
Woo (I don't mean to really love ya)
I don't mean to really care about ya, no more
Woo, woo, yeah
(No more, I don't mean to really care about ya, no more
I don't mean to really care about ya, no more)
Aw yeah, aw yeah, aw yeah90Embed"
21,Pour It Up,"Pour It Up Lyrics[Chorus]
Throw it up, throw it up
Watch it all fall out
Pour it up, pour it up
That's how we ball out
Throw it up, throw it up
Watch it all fall out
Pour it up, pour it up
That's how we ball out

[Verse 1]
Strip clubs and dolla' bills, I still got mo' money
Patron shots can I get a refill
I still got mo' money
Strippers going up and down that pole
And I still got mo' money
Four o'clock and we ain't going home, cause I still got mo' money
Money make the world go round, I still got mo' money
Bands make your girl go down, I still got mo' money
Lot more where that came from, I still got mo' money
The look in your eyes I know you want some
And I still got mo' money...
[Pre-Chorus]
Oh-ohh-ohh, ohh, oh-oh-oh
All I see is signs, all I see is dolla' signs
Oh-ohh-ohh, ohh, oh-oh-oh
Money on my mind, money, money on my mind
Throw it, throw it up
Watch it fall out from the sky

[Chorus]
Throw it up, throw it up
Watch it all fall out
Pour it up, pour it up
That's how we ball out
Throw it up, throw it up
Watch it all fall out
Pour it up, pour it up
That's how we ball out

[Interlude]
That's how we ball out
That's how we ball out
That's how we ball out

[Verse 2]
Valet cost a hundred bill and I still got mo' money
Gold all up in my grill, I still got mo' money
Who cares how you haters feel and I still got mo' money
Call Jay up and close a deal, I still got mo' money
My fragrance on and they love my smell, I still got mo' money
So who cares about what I spend, I still got mo' money
My pockets deep and they never end, I still got mo' money
I'm going dumb with all my friends, I still got mo' money
[Pre-Chorus]
Oh-ohh-ohh, ohh, oh-oh-oh
All I see is signs, all I see is dolla' signs
Oh-ohh-ohh, ohh, oh-oh-oh
Money on my mind, money, money on my mind
Throw it, throw it up
Watch it fall out from the sky

[Chorus]
Throw it up, throw it up
Watch it all fall out
Pour it up, pour it up
That's how we ball out
Throw it up, throw it up
Watch it all fall out
Pour it up, pour it up
That's how we ball out
That's how we ball out
That's how we ball out
That's how we ball out69Embed"
