,song_name,song_lyrics
244,Right Now (Dyro Radio Edit),"Right Now (Dyro Radio Edit) Lyrics[Verse 1: Rihanna]
So close, I can taste you
Ain't scared, I can take you
Can't fight the feeling
Got me fiendin'
You got me fiendin'
Something you wanted to do all your life
There's no more waiting, tonight is the night
And it can't be wrong, not if it feels this right
Turn it up
Scream it loud, yeah

[Chorus: Rihanna]
Tomorrow way too far away
And we can't get back yesterday
But we young right now
We got right now
So get up right now
'Cause all we got is right now
'Cause all we got is right now
[Drop: Dyro]

[Verse 2: Rihanna]
Baby, tonight I need you
And I feel it when I see you
Wherever you wanna go
Whenever, baby, I'm yours

[Chorus: Rihanna]
Tomorrow way too far away
And we can't get back yesterday
But we young right now
We got right now
So get up right now
'Cause all we got is right now
'Cause all we got is right now

[Drop: Dyro]Embed"
245,Take a Bow (Subkulcha Club),"Take a Bow (Subkulcha Club) Lyrics[Verse 1]
You look so dumb right now
Standing outside my house
Trying to apologize
You're so ugly when you cry
Please, just cut it out

[Pre-Chorus]
Don't tell me you're sorry cause you're not
Baby when I know you're only sorry you got caught

[Chorus]
But you put on quite a show
Really had me going
But now it's time to go
Curtain's finally closing
That was quite a show
Very entertaining
But it's over now (but it's over now)
Go on and take a bow
[Verse 2]
Grab your clothes and get gone (get gone)
You better hurry up
Before the sprinklers come on (come on)
Talking' bout' ""Girl, I love you, you're the one""
This just looks like a re-run
Please, what else is on? (on)

[Pre-Chorus]
Don't tell me you're sorry cause you're not
Baby when I know you're only sorry you got caught

[Chorus]
But you put on quite a show
Really had me going
But now it's time to go
Curtain's finally closing
That was quite a show
Very entertaining
But it's over now (but it's over now)
Go on and take a bow

[Bridge]
Oh, and the award for the best liar goes to you (goes to you)
For making me believe
That you could be faithful to me
Let's hear your speech, oh
How 'bout a round of applause?
A standing ovation
[Chorus]
But you put on quite a show
Really had me going
Now it's time to go
Curtain's finally closing
That was quite a show
Very entertaining
But it's over now (but it's over now)
Go on and take a bow
But it's over nowEmbed"
246,Bitch Better Have My Money (R3HAB Remix),"Bitch Better Have My Money (R3HAB Remix) Lyrics[Verse 1]
Bitch better have my money
Y'all should know me well enough
Bitch better have my money
Please don't call me on my bluff
Pay me what you owe me
Ballin' bigger than LeBron
Bitch, give me your money
Who y'all think y'all frontin' on?
Like bra, bra, bra

[Refrain]
Louis XIII, and it's all on me, nigga, you just bought a shot
Kamikaze, if you think that you gon' knock me off the top
Shit, your wife in the backseat of my brand new foreign car
Don't act like you forgot
I call the shots, shots, shots
Like bra, bra, bra
Pay me what you owe me, don't act like you forgot
[Chorus]
Bitch better have my money
Bitch better have my money
Pay me what you owe me
Bitch better have my (bitch better have my)
Bitch better have my
(Drop it!)
(Just drop it!)
Bitch better have my money

[Verse 2]
Turn up to Rihanna while the whole club fuckin' wasted
Every time I drop, I am the only thing y'all playin'
In a drop top, doin' hundred, y'all in my rearview mirror racin'
Where y'all at? Where y'all at? Where y'all at?
Like bra, bra, bra

[Refrain]
Louis XIII, and it's all on me, nigga, you just bought a shot
Kamikaze, if you think that you gon' knock me off the top
Shit, your wife in the backseat of my brand new foreign car
Don't act like you forgot
I call the shots, shots, shots
Like bra, bra, bra
Pay me what you owe me, don't act like you forgot
[Chorus]
Bitch better have my money
Bitch better have my money
Pay me what you owe me
Bitch better have my (bitch better have my)
Bitch better have my
(Drop it!)
(Let's go!)
Bitch better have my moneyEmbed"
247,What Now (R3hab Remix),"What Now (R3hab Remix) Lyrics[Pre-Chorus]
Whatever it is
It feels like it's laughing at me through the glass of a two-sided mirror
Whatever it is
It's just laughing at me
And I just wanna scream

[Chorus]
What now?
I just can't figure it out
What now?
I guess I'll just wait it out (wait it out)
What now?
What now?
I guess I'll just wait it out (wait it out)
[Drop: R3hab]

[Pre-Chorus]
Whatever it is
It feels like it's laughing at me through the glass of a two-sided mirror
Whatever it is
It's just laughing at me
And I just wanna scream

[Chorus]
What now?
I just can't figure it out
What now?
I guess I'll just wait it out (wait it out)
What now?
Please tell me
What now?
I guess I'll just wait it out (wait it out)

[Drop: R3hab]1Embed"
248,Work (Lost Kings Extended Remix),"Work (Lost Kings Extended Remix) Lyrics[Verse 1: Rihanna]
Dry! ...Me a desert him
Nuh time to have you lurking
Him ah go act like he nuh like it
You know I dealt with you the nicest
Nuh body touch me you nuh righteous
Nuh badda, text me in a crisis
I believed all of your dreams, adoration
You took my heart and my keys and my patience
You took my heart on my sleeve for decoration
You mistaken my love I brought for you for foundation
All that I wanted from you was to give me
Something that I never had
Something that you've never seen
Something that you've never been!
Mmmmm!
But I wake up and act like nothing's wrong
Just get ready fi...
[Chorus: Rihanna]
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work!
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt!
So me put in
Work, work, work, work, work, work
Just get ready fi...
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work!
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt!

[Breakdown: Rihanna]
So me put in
Work, work, work
He see me do mi
Work, work, work
He see me do mi
Dirt, dirt, dirt
He see me do mi
Work, work, work
He see me do mi
Work, work, work
He see me do mi
Work, work, work
He see me do mi
Work, work, work
He see me do mi
Dirt, dirt, dirt
He see me do mi
Work, work, work
He see me do mi
Work, work, work
[Verse 2: Drake]
Yeah, okay
You need to get done, done, done, done at work, come over
We just need to slow the motion
Don't give that away to no one
Long distance, I need you
When I see potential I just gotta see it through
If you had a twin, I would still choose you
I don't wanna rush into it, if it's too soon
But I know you need to get done, done, done, done
If you come over
Sorry if I'm way less friendly
I got niggas tryna end me, oh
I spilled all my emotions tonight, I’m sorry
Rollin', rollin', rollin', rollin', rollin'
How many more shots until you're rollin'?
We just need a face to face
You could pick the time and the place
You spent some time away
Now you need to forward and give me all the...

[Chorus: Rihanna / Rihanna & Drake]
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work
He se me do mi
Dirt, dirt, dirt, dirt, dirt, dirt!
So me put in
Work, work, work, work, work, work
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work
He se me do mi
Dirt, dirt, dirt, dirt, dirt, dirt!
[Breakdown: Rihanna]
So me put in
Work, work, work
He see me do mi
Work, work, work
He see me do mi
Dirt, dirt, dirt
He see me do mi
Work, work, work
He see me do mi
Work, work, work
He see me do mi
Work, work, work
He see me do mi
Work, work, work
He see me do mi
Dirt, dirt, dirt
He see me do mi
Work, work, work
He see me do mi
Work, work, work
Please recognize I'm tryin', babe!!!
I have to

[Chorus: Rihanna]
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work!
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt!
So me put in
Work, work, work, work, work, work
Ner ner ner ner ner ner!
When yuh ago learn learn learn learn learn learn!
Before the tables turn turn turn turn turn turn!

[Outro: Rihanna]
Beg you something please
Baby don't you leave
Don’t leave me stuck here in the streets, uh huh
If I get another chance to
I will never, no never neglect you
I mean who am I to hold your past against you?
I just hope that it gets to you
I hope that you see this through
I hope that you see this trueEmbed"
249,Hard (Chew Fu Granite Fix),"Hard (Chew Fu Granite Fix) Lyrics[Intro: Rihanna]
The-the-the-the-the-the hottest
The-the-the-the-the-the hottest
The-the-the-the-the-the hottest
The-the-the-the-the-the hottest
The-the-the-the-the-the hottest
The-the-the-the-the-the hottest
The-the-the-the-the-the hottest
The hottest bitch in heels right here

[Instrumental Break]

[Verse 1: Rihanna]
They can say whatever, I'ma do whatever
No pain is forever, yup! You know this
Tougher than a lion, ain't gon' need to try it
I live where the sky ends, yup! You know this
Never lying, truth-teller
That Rihanna reign just won't let up
All-black on, blacked-out shades, blacked-out Maybach
[Chorus: Rihanna]
That I, I, I, I'm so hard, yeah, yeah, yeah, I'm so hard
That I, I, I, I'm so hard, yeah, yeah, yeah, I'm so hard

[Verse 2: Rihanna]
I'ma rock this shit like fashion, as in going 'til they say stop
And my, runway never looked so clear, but the hottest bitch in heels right here
No fear, and while you're getting your cry on, I'm getting my fly on
Sincere, I see you aiming at my pedestal, I better let you know

[Chorus: Rihanna]
That I, I, I, I'm so hard, yeah, yeah, yeah, I'm so hard
That I, I, I, I'm so hard, yeah, yeah, yeah, I'm so hard

[Verse 3: Rihanna]
All up on it, know you want to clone it
Ain't like me, that bitch too phony
Ride this beat, beat, beat like a pony
Meet me at the top, it's fucking lonely
Who think they test me now, run through your town, I shut it down
I can't just let you run up on me like that, all on me like thatEmbed"
250,Question Existing (The Wideboys),"Question Existing (The Wideboys) Lyrics[Verse 1]
Take off my shirt
Loosen the buttons and undo my shirt
Stare at myself in the mirror
Pick me apart piece by piece
Sorrow decreased, pressure released
I put in work
Did more than called upon, more than deserved
When it was over, did I wind up hurt? (Yes)
But it taught me before a decision, ask this question first

[Chorus]
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing
[Verse 2]
Take off my cool
Show them that under here, I'm just like you
Do the mistakes I make
Make me a fool or a human with flaws?
Admit that I'm lost, 'round of applause
Take the abuse
Sometimes it feels like they want me to lose
It's entertainment, is that an excuse? (No)
But the question that lingers, whether win or lose, is...

[Chorus]
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing

[Bridge]
Dear Diary, it's Robyn
Entertaining is something I do for a living, it's not who I am
I'd like to think that I'm pretty normal
I laugh, I get mad, I hurt
I think guys suck sometimes
But when you're in the spotlight everything seems good
Ooh, yeah
Sometimes I feel like I have it worst
Cause I have to always keep my guard up
I don't know who to trust
I don't know who wants to date me for who I am
Or who wants to be my friend for who I really am
[Chorus]
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existingEmbed"
251,Unfaithful (Tony Moran Radio Mix),"Unfaithful (Tony Moran Radio Mix) Lyrics[Verse 1]
Story of my life
Searching for the right, but it keeps avoiding me
Sorrow in my soul cause it seems that wrong
Really loves my company
He's more than a man, and this is more than love
The reason that the sky is blue
The clouds are rolling in, because I'm gone again
And to him I just can't be true

[Pre-Chorus]
And I know that he knows I'm unfaithful
And it kills him inside
To know that I am happy with some other guy
I can see him dying
[Chorus]
I don't wanna do this anymore
I don't wanna be the reason why
Every time I walk out the door
I see him die a little more inside
I don't wanna hurt him anymore
I don't wanna take away his life
I don't wanna be a murderer

[Verse 2]
I feel it in the air as I'm doing my hair
Preparing for another date
A kiss upon my cheek
As he reluctantly asks if I'm gonna be out late
I say I won't be long, just hanging with the girls
A lie I didn't have to tell
Because we both know where I'm about to go
And we know it very well

[Pre-Chorus]
And I know that he knows I'm unfaithful
And it kills him inside
To know that I am happy with some other guy
I can see him dying

[Chorus]
I don't wanna do this anymore
I don't wanna be the reason why
Every time I walk out the door
I see him die a little more inside
I don't wanna hurt him anymore
I don't wanna take away his life
I don't wanna be a murderer
[Pre-Chorus]
And I know that he knows I'm unfaithful
And it kills him inside
To know that I am happy with some other guy
I don't wanna do this anymore, woah
Anymore

[Chorus]
I don't wanna do this anymore
I don't wanna be the reason why
Every time I walk out the door
I see him die a little more inside
I don't wanna hurt him anymore
I don't wanna take away his life
I don't wanna be a murdererEmbed"
252,Pose (Salva Remix),"Pose (Salva Remix) Lyrics[Intro]
Oh yeah, yeah, yeah
Oh, yeah, yeah, yeah

(Pray for salvation)

[Verse 1]
Stir it up, porridge
Getting dope, so rich
Ah smoke it
And I ain't never liked a broke bitch

[Chorus]
Oh-oh-oh shit
So-oh-oh rich
Eyes low , I'm so loaded
Eyes, pose bitch
[Verse 2]
Take it off
Wanna see you work it like oh my god
And that thang is out I know you know
And you bounce it like I know you know
Bitch I know you know
Bitch I know you know
Bitch I know you know
Bitch I know you know
Bounce it like I know you know
Bitch I know you know
All my haters so so broke
Bitch I know you know
All these niggas so so broke
So so broke

[Breakdown]
Oh-oh-oh
Oh-oh-oh
Oh-oh-oh
Oh-oh-oh
Pose!
Pose!

[Verse 3]
Yazzzzz bitch
Let me see you get it no no no
Flexin' I know that you with it
Pose bitch
Take a photo , flick, flick, flick, for fucking sho' doe
All you lame ass bitches is a no go
And if you with it go fuckin' loco, loco
[Chorus]
Oh-oh-oh shit
So-oh-oh rich
Eyes low , I'm so loaded
Eyes, pose bitch

[Breakdown]
Quiet down
Oh-oh-oh
Oh-oh-oh
Oh-oh-oh
Oh-oh-oh
Oh-oh-oh
Oh-oh-oh
Quiet down

[Outro]
Pose, pose, pose, poseEmbed"
253,Diamonds (The Bimbo Jones Vocal Remix),"Diamonds (The Bimbo Jones Vocal Remix) Lyrics[Intro]
Shine bright like a diamond
Shine bright like a diamond

[Chorus]
So, shine bright tonight
You and I
We're beautiful, like diamonds in the sky
Shine bright tonight
Shine bright tonight

[Verse 1]
Find light in the beautiful sea
I choose to be happy
You and I, you and I
We're like diamonds in the sky
You're a shooting star I see
A vision of ecstasy
When you hold me, I'm alive
We're like diamonds in the sky
[Pre-Chorus]
I knew that we'd become one right away
Oh, right away
At first sight I felt the energy of sun rays
I saw the life inside your eyes

[Chorus]
So, shine bright tonight
You and I
We're beautiful, like diamonds in the sky
Eye to eye
So alive
We're beautiful, like diamonds in the sky

[Post-Chorus]
Shine bright like a diamond
Shine bright like a diamond
Shining bright like a diamond
We're beautiful, like diamonds in the sky
Shine bright like a diamond
Shine bright like a diamond
Shining bright like a diamond
We're beautiful, like diamonds in the sky

[Verse 2]
Palms rise to the universe
As we moonshine and molly
Feel the warmth, we'll never die
We're like diamonds in the sky
You're a shooting star I see
A vision of ecstasy
When you hold me, I'm alive
We're like diamonds in the sky
[Pre-Chorus]
At first sight I felt the energy of sun rays
I saw the life inside your eyes

[Chorus]
So, shine bright tonight
You and I
We're beautiful, like diamonds in the sky
Eye to eye
So alive
We're beautiful, like diamonds in the sky

[Post-Chorus]
Shine bright like a diamond
Shine bright like a diamond
Shining bright like a diamond
We're beautiful, like diamonds in the sky
Shine bright like a diamond
Shine bright like a diamond
Shining bright like a diamond
We're beautiful, like diamonds in the sky
Shine bright like a diamond
Shine bright like a diamond
In the sky
Shine bright like a diamond
Shine bright like a diamond
In the sky
[Bridge]
Shine bright like a diamond
Shine bright like a diamond
Shine bright like a diamond

[Chorus]
So, shine bright tonight
You and I
We're beautiful, like diamonds in the sky
Eye to eye
So alive
We're beautiful, like diamonds in the sky

[Refrain]
Shine bright like a diamond
Shine bright like a diamond
Shine bright like a diamond
Oh-oh, yeah

[Chorus]
So, shine bright tonight
You and I
We're beautiful, like diamonds in the sky
Eye to eye
So alive
We're beautiful, like diamonds in the sky

[Outro]
Shine bright like a diamond
Shine bright like a diamond
Shine bright like a diamond
Oh-oh, yeah
Shine bright like a diamond
Shine bright like a diamond
Shine bright like a diamond
Shine bright like a diamondEmbed"
254,Don’t Stop the Music (Jody Den Broeder Big Room Mix),"Don’t Stop the Music (Jody Den Broeder Big Room Mix) Lyrics[Intro: Rihanna]
Please don't stop the music
Please don't stop the music
Please don't stop the music
Please don't stop the music

[Verse 1: Rihanna]
It's gettin' late, I'm making my way over to my favorite place
I gotta get my body moving, shake the stress away
I wasn't looking for nobody when you looked my way
Possible candidate, yeah
Who knew that you'd be up in here lookin' like you do
You're making stayin' over here impossible
Baby, I'ma say your aura is incredible
If you don't have to go, don't
[Pre-Chorus: Rihanna]
Do you know what you started?
I just came here to party
But now we're rockin' on the dance floor, actin' naughty
Your hands around my waist
Just let the music play
We're hand in hand, chest to chest, and now we're face to face

[Chorus: Rihanna]
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music

[Verse 2: Rihanna]
Baby, are you ready? ’Cause it's getting close
Don't you feel the passion ready to explode?
What goes on between us, no one has to know
This is a private show, oh

[Pre-Chorus: Rihanna]
Do you know what you started?
I just came here to party
But now we're rockin' on the dance floor, actin' naughty
Your hands around my waist
Just let the music play
We're hand in hand, chest to chest, and now we're face to face
[Chorus: Rihanna]
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music

[Bridge: Michael Jackson & Rihanna]
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the music
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the music
Please don't stop the music

[Chorus: Rihanna]
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music
[Bridge: Michael Jackson & Rihanna]
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the music
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the music

[Outro: Michael Jackson & Rihanna]
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the musicEmbed"
255,Rude Boy (Wideboys Stadium Radio Mix),"Rude Boy (Wideboys Stadium Radio Mix) Lyrics[Intro]
Rude boy
Come here, rude boy, boy, can you get it up?
Come here rude boy, boy, is you big enough?
Yeah, yeah, yeah, yeah
Come here, rude boy, boy, can you get it up?
Come here rude boy, boy, is you big enough?
Yeah, yeah
Rude, rude boy

[Verse 1]
Tonight, I'ma let you be the captain
Tonight, I'ma let you do your thing, yeah
Tonight, I'ma let you be a rider
Giddy-up, giddy-up, giddy-up babe
Tonight, I'ma let it be fire
Tonight, I'ma let you take me higher
Tonight, baby, we could get it on, yeah, we could get it on, yeah
[Pre-Chorus]
Do you like it?
Boy, I want, want, want whatchu want, want, want
Give it to me, baby, like boom, boom, boom
What I want, want, want is what you want, want, want
Give it to me, baby, like boom, boom, boom
Give it to me, baby, like boom, boom, boom
Give it to me, baby, like boom, boom, boom
Give it to me, baby, like
Give it to me, baby, like
Na, na

[Chorus]
Come here, rude boy, boy, can you get it up?
Come here rude boy, boy, is you big enough?
Yeah, yeah, yeah, yeah
Come here, rude boy, boy, can you get it up?
Come here rude boy, boy, is you big enough?
Yeah, yeah, yeah, yeah
Rude, rude boy
Come here, rude boy, boy, can you get it up?
Come here rude boy, boy, is you big enough?
Take it, take it, baby, baby
Take it, take it, love me, love me
Come here, rude boy, boy, can you get it up?
Come here rude boy, boy, is you big enough?
Take it, take it, baby, baby
Take it, take it, love me, love me
Rude boy
[Verse 2]
Tonight, I'ma give it to ya harder
Tonight, I'ma turn ya body out
Relax, let me do it how I wanna
If you got it, I need it, and I'ma put it down
Buckle up, I'ma give it to ya stronger
Hands up, we could go a little longer
Tonight, I'ma get a little crazy, get a little crazy, baby

[Pre-Chorus]
Do you like it?
Boy, I want, want, want whatchu want, want, want
Give it to me, baby, like boom, boom, boom
What I want, want, want is what you want, want, want
Give it to me, baby, like boom, boom, boom
Give it to me, baby, like boom, boom, boom
Give it to me, baby, like boom, boom, boom
Give it to me, baby, like
Give it to me, baby, like
Na, na

[Chorus]
Come here, rude boy, boy, can you get it up?
Come here rude boy, boy, is you big enough?
Take it, take it, baby, baby
Take it, take it, love me, love me
Come here, rude boy, boy, can you get it up?
Come here rude boy, boy, is you big enough?
Take it, take it, baby, baby
Take it, take it, love me, love me
Yeah
Boy, I want, want, want whatchu want, want, want
Give it to me, baby, like boom, boom, boom
What I want, want, want is what you want, want, want
Give it to me, baby, like boom, boom, boom
Give it to me, baby, like boom, boom, boom
Rude, rude, rude boy
[Bridge]
I like the way you touch me there
I like the way you pull my hair
Babe, if I don't feel it I ain't faking, no, no
I like when you tell me 'kiss you there'
I like when you tell me 'move it there'
So giddy-up, time to get it up
You say you a rude boy, show me what you got now
Come here right now
Take it, take it, baby, baby
Take it, take it, love me, love me

[Chorus]
Come here, rude boy, boy, can you get it up?
Come here rude boy, boy, is you big enough?
Take it, take it, baby, baby
Take it, take it, love me, love me

Come here, rude boy, boy, can you get it up?
Come here rude boy, boy, is you big enough?
Take it, take it, baby, baby
Take it, take it, love me, love me
Boy, I want, want, want whatchu want, want, want
Give it to me, baby, like boom, boom, boom
What I want, want, want is what you want, want, want
Give it to me, baby, like boom, boom, boom
Give it to me, baby, like boom, boom, boom
Give it to me, baby, like boom, boom, boom
Give it to me, baby, like boom, boom, boom
Rude, rude, rude boy
Give it to me, baby, like
Give it to me, baby, like
Na, naEmbed"
256,Work (BURNS’ Late Night Rollin Remix),"Work (BURNS’ Late Night Rollin Remix) Lyrics[Chorus: Rihanna]
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work!
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt!
So me put in
Work, work, work, work, work, work
When you ah guh
Learn, learn, learn, learn, learn
Meh nuh cyar if him
Hurt, hurt, hurt, hurt, hurting

[Verse 1: Rihanna]
Dry! ...Me a desert him
Nuh time to have you lurking
Him ah go act like he nuh like it
You know I dealt with you the nicest
Nuh body touch me you nuh righteous
Nuh badda, text me in a crisis
I believed all of your dreams, adoration
You took my heart and my keys and my patience
You took my heart on my sleeve for decoration
You mistaken my love I brought for you for foundation
[Breakdown: Rihanna & Drake]
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work!
Work, work, work, work, work, work!
How many more shots until you're rollin'?

[Drop: BURNS]

[Chorus: Rihanna]
But I wake up and act like nothing's wrong
Just get ready fi...
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work!
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt!
So me put in
Work, work, work, work, work, work
When you ah guh
Learn, learn, learn, learn, learn
Meh nuh cyar if him
Hurt, hurt, hurt, hurt, hurting
Beg you something please

[Verse 2: Drake]
Yeah, okay
You need to get done, done, done, done at work, come over
We just need to slow the motion
Don't give that away to no one
Long distance, I need you
When I see potential I just gotta see it through
If you had a twin, I would still choose you
I don't wanna rush into it, if it's too soon
But I know you need to get done, done, done, done
If you come over
Sorry if I'm way less friendly
I got [niggas] tryna end me, oh
I spilled all my emotions tonight, I’m sorry
Rollin', rollin', rollin', rollin', rollin'
How many more shots until you're rollin'?
[Breakdown: Rihanna & Drake]
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work!
Work, work, work, work, work, work!
How many more shots until you're rollin'?

[Drop: BURNS]

[Chorus: Rihanna]
But I wake up and act like nothing's wrong
Just get ready fi...
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work!
He see me do mi
Dirt, dirt, dirt, dirt, dirt, dirt!
So me put in
Work, work, work, work, work, work
When you ah guh
Learn, learn, learn, learn, learn
Meh nuh cyar if him
Hurt, hurt, hurt, hurt, hurting
Beg you something pleaseEmbed"
257,Wait Your Turn (Chew Fu Can’t Wait No More Fix),"Wait Your Turn (Chew Fu Can’t Wait No More Fix) Lyrics[Intro]
Baby put the work in like a champion
But the crowd is screaming with their hands way
Baby put the work in like a champion
But the crowd is screaming with their hands way
Baby put the work in like a champion
But the crowd is screaming with their hands way
But the crowd is screaming with their hands way
Baby put the work in like a champion
But the crowd is screaming with their hands way
Hands way up

[Refrain]
It's just the way the game is played
It's best if you just wait your turn
[Verse 1]
I pitch with a grenade
Swing away if you're feeling brave
There's so much power in my name
If you pop off and you say it
Stadium gon' do the wave
I'm such a fucking lady
You don't have to be so afraid
'Cause I got room up on my team
You can play but hold up

[Refrain]
It's just the way the game is played
It's best if you just wait your turn

[Chorus]
It's getting crowded over here
But babe, the wait is over
Sometimes it takes a thousand tries to win
The wait is over
It's getting crowded over here
But babe, the wait is over, over

[Refrain]
It's just the way the game is played
It's best if you just wait your turn
[Bridge]
Baby put the work in like a champion
But the crowd is screaming with their hands way up
Baby put the work in like a champion
But the crowd is screaming with their hands way up
The wait is over, the wait is over
The wait is over, the wait is over
Just wait your turn
The wait is over, the wait is over
The wait is over, the wait is over
Just wait your turn

[Verse 2]
So you don't wanna wait?
I hate to hear that, such a shame
'Cause if you play it sideways, ain't no timeout in my game
They already underway
I know you want to win
And you wish I would let you in
Get in line over here
You can play but hold up

[Refrain]
It's just the way the game is played
It's best if you just wait your turn
[Chorus]
It's getting crowded over here
But babe, the wait is over
Sometimes it takes a thousand tries to win
The wait is over
It's getting crowded over here
But babe, the wait is over
Sometimes it takes a thousand tries to win

[Refrain]
It's just the way the game is played
It's best if you just wait your turn

[Verse 3]
Baby, baby, baby, baby, put the work
Baby put the work in like a champion
But the crowd is screaming with their hands way up
Baby got the whole world standing up
Damn I'm glad I picked ya, took a chance on love

[Chorus]
It's getting crowded over here
But babe, the wait is over
Sometimes it takes a thousand tries to win
The wait is over
It's getting crowded over here
But babe, the wait is over, overEmbed"
258,Breakin’ Dishes (Soul Seekerz),"Breakin’ Dishes (Soul Seekerz) Lyrics[Intro]
I don't know who you think I am
I don't know who you think I am
I don't know who you think I am
I don't know who you think I am
I don't know who you think I am

[Verse 1]
He been gone since 3:30
Been coming home lately at 3:30
I'm super cool, I've been a fool
But now I'm hot and baby, you gon' get it
Now I ain't tripping, I ain't twisted
I ain't demented, well, just a lil' bit
I'm kickin' asses, I'm taking names
I'm on flame, don't come home, babe
[Chorus]
I'm breaking dishes up in here, all night
I ain't gon' stop until I see police lights
I'mma fight a man tonight, I'mma fight a man tonight
I'mma fight a man, a man, a m-a-n
A man, a man, a m-a-n
A man, a man, a m-a-n

[Verse 2]
I'm still waiting, come through the door
I'm killing time, you know, bleaching your clothes
I'm roasting marshmallows on the fire
And what I'm burning is your attire
I'm getting restless, I'm getting tested
And I can't believe he's always out every night and never checks in
Is he cheating? Man, I don't know
I'm looking 'round for something else to throw

[Chorus]
I'm breaking dishes up in here, all night
I ain't gon' stop until I see police lights
I'mma fight a man tonight, I'mma fight a man tonight
I'mma fight a man, a man, a m-a-n

[Breakdown]
I don't know who you think I am
I don't know who you think I am
I don't know who you think I am
[Chorus]
I'm breaking dishes up in here, all night
I ain't gon' stop until I see police lights
I'mma fight a man tonight, I'mma fight a man tonight
I'mma fight a man, a man, a m-a-n
I'm breaking dishes up in here, all night
I ain't gon' stop until I see police lights
I'mma fight a man tonight, I'mma fight a man tonight
I'mma fight a man, a man, a m-a-n

[Outro]
I don't know who you think I am
I don't know who you think I am
I don't know who you think I amEmbed"
